elm_loc_name,elm_uknom,elm_cpArea,msc_powermodels_index,res_u_pu,res_phi_rad,elm_desc,grf_rCenterX,grf_rCenterY,grf_rSizeX,grf_sSymNam
bus_1267,132.0,NSW,260,1.0159627572267977,0.34350450605574123,PowerModels index: 260,22321.25,21875.0,0.6666666666666666,TermStrip
bus_1269,132.0,NSW,262,1.0480814221050303,-0.34012096991672097,PowerModels index: 262,23467.5,27772.5,1.6666666666666667,TermStrip
bus_1273,132.0,NSW,266,1.0509188939258918,0.1134961706540473,PowerModels index: 266,27072.5,39410.0,1.0,TermStrip
bus_1274,132.0,NSW,267,1.0321918594066757,0.2483929092255325,PowerModels index: 267,21844.375,22745.625,1.0,TermStrip
bus_1281,132.0,NSW,274,1.0409000730421858,-0.30494836948960313,PowerModels index: 274,21656.25,26302.5,0.6666666666666666,TermStrip
bus_1282,132.0,NSW,275,1.0339117260139985,-0.30116333909618725,PowerModels index: 275,22124.375,26429.375,0.6666666666666666,TermStrip
bus_1283,132.0,NSW,276,1.0513606919645264,-0.16655821814966792,PowerModels index: 276,21612.5,35179.375,0.6666666666666666,TermStrip
bus_1284,132.0,NSW,277,1.028641930554959,-0.32342666804609194,PowerModels index: 277,19088.125,32541.25,1.0,TermStrip
bus_1285,132.0,NSW,278,1.007184707162075,0.16729627131236785,PowerModels index: 278,27842.5,39908.75,0.6666666666666666,TermStrip
bus_1287,132.0,NSW,280,1.0375793290551727,-0.1613848370365026,PowerModels index: 280,20601.875,33433.75,0.6666666666666666,TermStrip
bus_1288,132.0,NSW,281,1.0152391779693697,0.13393822210426223,PowerModels index: 281,27251.875,23279.375,1.0,TermStrip
bus_1289,132.0,NSW,282,1.0496218862317197,-0.32531164977695276,PowerModels index: 282,22041.25,27041.875,2.3333333333333335,TermStrip
bus_1292,132.0,NSW,285,1.0794993607379386,0.34365815754937556,PowerModels index: 285,21573.125,19753.125,1.0,TermStrip
bus_1293,132.0,NSW,286,1.0411074268670295,0.19353114569544747,PowerModels index: 286,27768.125,22395.625,1.6666666666666667,TermStrip
bus_1294,132.0,NSW,287,1.014283279184269,0.1328623877678832,PowerModels index: 287,27081.25,23471.875,1.0,TermStrip
bus_1296,132.0,NSW,289,1.027526367358434,0.07297905107570596,PowerModels index: 289,20549.375,24381.875,1.0,TermStrip
bus_1297,132.0,NSW,290,1.0292814706209357,0.2984994084086807,PowerModels index: 290,21459.375,19565.0,0.6666666666666666,TermStrip
bus_1299,132.0,NSW,292,1.014696050495394,0.17785541697281834,PowerModels index: 292,29303.75,41129.375,1.0,TermStrip
bus_1301,132.0,NSW,294,1.0182793447947824,-0.07279490389201097,PowerModels index: 294,20776.875,25025.0,0.6666666666666666,TermStrip
bus_1305,132.0,NSW,298,1.0325355755159726,-0.2850781406177493,PowerModels index: 298,21529.375,27251.875,1.0,TermStrip
bus_1306,132.0,NSW,299,1.0194770127116235,0.1429050290477068,PowerModels index: 299,27041.875,23030.0,1.3333333333333333,TermStrip
bus_1307,132.0,NSW,300,1.0196711630929016,0.14624950955778163,PowerModels index: 300,26110.0,23480.625,1.0,TermStrip
bus_1308,132.0,NSW,301,1.0319818262741114,0.32671039722461354,PowerModels index: 301,21573.125,19985.0,1.3333333333333333,TermStrip
bus_1309,132.0,NSW,302,1.0465001204496274,-0.3338108394386574,PowerModels index: 302,21367.5,26175.625,1.0,TermStrip
bus_1310,132.0,NSW,303,1.0022554055171835,-0.08859386604386828,PowerModels index: 303,19683.125,25545.625,1.0,TermStrip
bus_1311,132.0,NSW,304,1.0130734023743,0.32967543398319166,PowerModels index: 304,22032.5,21625.625,1.0,TermStrip
bus_1312,132.0,NSW,305,1.033280419109938,0.18687206619518615,PowerModels index: 305,26740.0,39064.375,1.0,TermStrip
bus_1313,132.0,NSW,306,1.025774620014638,-0.24395491149859358,PowerModels index: 306,18554.375,32808.125,1.3333333333333333,TermStrip
bus_1314,132.0,NSW,307,1.013449198464946,-0.03728943319029954,PowerModels index: 307,20908.125,24981.25,0.6666666666666666,TermStrip
bus_1317,132.0,NSW,310,1.060901708393962,0.31299246813536175,PowerModels index: 310,21367.5,20081.25,0.6666666666666666,TermStrip
bus_1318,33.0,NSW,311,1.0152424823007884,0.2630645796743199,PowerModels index: 311,20733.125,19175.625,1.0,TermStrip
bus_1320,132.0,NSW,313,1.0356356382190652,-0.2920843101142392,PowerModels index: 313,22194.375,27444.375,1.3333333333333333,TermStrip
bus_1321,132.0,NSW,314,1.0274795427367598,-0.2757574572421168,PowerModels index: 314,16515.625,30983.75,1.0,TermStrip
bus_1322,132.0,NSW,315,1.0097033577870758,0.09160315641724404,PowerModels index: 315,25576.25,36824.375,0.6666666666666666,TermStrip
bus_1324,132.0,NSW,317,1.0476037399691698,0.21456508901049945,PowerModels index: 317,21113.75,23021.25,1.0,TermStrip
bus_1326,132.0,NSW,319,1.0453241536544267,-0.3302287391329887,PowerModels index: 319,20330.625,27645.625,1.0,TermStrip
bus_1330,132.0,NSW,323,1.0502150063523605,-0.3235850254072218,PowerModels index: 323,23581.25,27282.5,1.0,TermStrip
bus_1331,132.0,NSW,324,1.0360408992512666,0.1734910027952905,PowerModels index: 324,26547.5,38456.25,1.0,TermStrip
bus_1332,132.0,NSW,325,1.0590709299302552,-0.09132662868644328,PowerModels index: 325,20593.125,29308.125,0.6666666666666666,TermStrip
bus_1333,132.0,NSW,326,1.0528726801796289,-0.14435798209756154,PowerModels index: 326,21013.125,29491.875,0.6666666666666666,TermStrip
bus_1334,132.0,NSW,327,1.021462269930672,0.016415002333115457,PowerModels index: 327,26442.5,38368.75,1.3333333333333333,TermStrip
bus_1335,132.0,NSW,328,1.026440560604787,0.13068568428947722,PowerModels index: 328,26683.125,39510.625,1.0,TermStrip
bus_1336,132.0,NSW,329,1.049858643253906,-0.16976120484349053,PowerModels index: 329,21739.375,35323.75,1.3333333333333333,TermStrip
bus_1338,132.0,NSW,331,1.0307667540472403,-0.28096758172526554,PowerModels index: 331,21240.625,26980.625,1.0,TermStrip
bus_1341,132.0,NSW,334,1.029040492748484,-0.3088015094429503,PowerModels index: 334,19083.75,33219.375,1.0,TermStrip
bus_1343,132.0,NSW,336,1.0510810721138986,-0.3234035436490153,PowerModels index: 336,24272.5,27658.75,1.0,TermStrip
bus_1344,132.0,NSW,337,1.0512621448945136,-0.3229570114810518,PowerModels index: 337,24316.25,27343.75,1.3333333333333333,TermStrip
bus_1345,132.0,NSW,338,1.0566278278135244,-0.09670550305265761,PowerModels index: 338,20895.0,29583.75,1.0,TermStrip
bus_1347,132.0,NSW,340,1.007602287681378,0.17181371386000205,PowerModels index: 340,28752.5,40652.5,1.0,TermStrip
bus_1349,132.0,NSW,342,1.0511007983904266,-0.32291752978702243,PowerModels index: 342,24325.0,27116.25,1.0,TermStrip
bus_1350,132.0,NSW,343,1.0504062330208537,-0.3230039810081332,PowerModels index: 343,25165.0,26936.875,0.6666666666666666,TermStrip
bus_1351,132.0,NSW,344,1.0036059444412158,-0.08613801473913735,PowerModels index: 344,25296.25,37397.5,0.6666666666666666,TermStrip
bus_1354,132.0,NSW,346,1.0272669468470386,-0.2762053921778569,PowerModels index: 346,16139.375,30887.5,1.3333333333333333,TermStrip
bus_1356,132.0,NSW,348,1.0601256324270432,-0.14825259287852957,PowerModels index: 348,23327.5,35717.5,1.0,TermStrip
bus_1357,66.0,QLD,349,1.0141415357989325,0.18885906943919167,PowerModels index: 349,13098.75,37926.875,0.6666666666666666,TermStrip
bus_1358,132.0,NSW,350,1.0228208966768613,0.1704872026761071,PowerModels index: 350,30384.375,41768.125,1.0,TermStrip
bus_1360,132.0,NSW,352,1.0238671911797608,0.14688320757994178,PowerModels index: 352,31163.125,42013.125,1.6666666666666667,TermStrip
bus_1361,132.0,NSW,353,1.0230605090969984,0.14270752425861954,PowerModels index: 353,27361.25,22771.875,0.6666666666666666,TermStrip
bus_1364,132.0,NSW,356,1.052186434150731,-0.19548592607519424,PowerModels index: 356,22106.875,36828.75,1.0,TermStrip
bus_1369,33.0,NSW,361,1.006628642900223,-0.33932412499460074,PowerModels index: 361,15728.125,31189.375,1.0,TermStrip
bus_1371,132.0,NSW,363,1.0308384915831605,-0.27413520274916153,PowerModels index: 363,20785.625,26888.75,1.0,TermStrip
bus_1372,132.0,NSW,364,1.0515337926068908,-0.32266054451543624,PowerModels index: 364,23826.25,27501.25,1.0,TermStrip
bus_1373,132.0,NSW,365,1.0516374123336014,-0.3223791749547735,PowerModels index: 365,23835.0,27339.375,1.0,TermStrip
bus_1374,132.0,NSW,366,1.0438895100287842,-0.3288106786732566,PowerModels index: 366,19840.625,28065.625,3.0,TermStrip
bus_1375,132.0,NSW,367,1.0232274149931138,-0.13581444875451693,PowerModels index: 367,18287.5,27068.125,1.0,TermStrip
bus_1377,132.0,NSW,369,1.0256498429380363,-0.156939401216403,PowerModels index: 369,15758.75,27895.0,1.0,TermStrip
bus_1378,132.0,NSW,370,1.0251315983253455,-0.15825221184551275,PowerModels index: 370,15798.125,27781.25,0.6666666666666666,TermStrip
bus_1380,132.0,NSW,372,1.0480028044543583,-0.1684260066329629,PowerModels index: 372,21332.5,35275.625,1.0,TermStrip
bus_1382,132.0,NSW,374,1.049550752634135,-0.32362349221969683,PowerModels index: 374,23502.5,27571.25,1.0,TermStrip
bus_1383,33.0,NSW,375,1.0109610584767799,0.12964610843951094,PowerModels index: 375,19578.125,24189.375,1.6666666666666667,TermStrip
bus_1385,132.0,NSW,377,1.0361546150932957,0.18001139743852604,PowerModels index: 377,27278.125,38745.0,1.0,TermStrip
bus_1387,132.0,NSW,379,1.0516787366281999,-0.3228463450692193,PowerModels index: 379,22688.75,26985.0,1.0,TermStrip
bus_1388,132.0,NSW,380,1.0514478617151304,-0.3229130562389981,PowerModels index: 380,22671.25,26923.75,1.0,TermStrip
bus_1392,132.0,NSW,384,1.0396008764685962,0.06302254238261817,PowerModels index: 384,27129.375,38605.0,0.6666666666666666,TermStrip
bus_1393,132.0,NSW,385,1.0460787631281212,-0.33324508744825837,PowerModels index: 385,20335.0,27146.875,1.0,TermStrip
bus_1395,132.0,NSW,387,1.0281119220799961,0.3197328245405221,PowerModels index: 387,21958.125,19713.75,1.0,TermStrip
bus_1396,132.0,NSW,388,1.0410862332897213,0.05466550481414334,PowerModels index: 388,24976.875,35555.625,1.3333333333333333,TermStrip
bus_1397,132.0,NSW,389,1.0519327339422007,-0.19503572229440758,PowerModels index: 389,21853.125,36290.625,1.3333333333333333,TermStrip
bus_1400,132.0,NSW,392,1.030713336022082,-0.13468715924134916,PowerModels index: 392,18646.25,27807.5,1.0,TermStrip
bus_1401,132.0,NSW,393,1.0378809310984045,-0.2565264964937181,PowerModels index: 393,19158.125,30248.75,1.0,TermStrip
bus_1402,132.0,NSW,394,1.0385623702505455,0.12468985337050624,PowerModels index: 394,26486.25,37725.625,0.6666666666666666,TermStrip
bus_1403,132.0,NSW,395,1.0368139052806613,-0.251940780752661,PowerModels index: 395,19053.125,29837.5,1.0,TermStrip
bus_1406,132.0,NSW,398,1.0395868881997736,-0.28984751520406477,PowerModels index: 398,19919.375,31360.0,1.0,TermStrip
bus_1409,132.0,NSW,401,1.018939231028172,-0.23127080273019449,PowerModels index: 401,17631.25,28643.125,2.0,TermStrip
bus_1414,132.0,NSW,406,1.0250213371713521,0.24578375802040459,PowerModels index: 406,21590.625,22658.125,1.0,TermStrip
bus_1416,132.0,NSW,408,1.044407400960956,0.059676832263641046,PowerModels index: 408,25235.0,35713.125,1.3333333333333333,TermStrip
bus_1418,132.0,NSW,410,1.0118513004612697,-0.1702676930565237,PowerModels index: 410,16065.0,28074.375,1.0,TermStrip
bus_1419,132.0,NSW,411,1.0453251972450017,0.07622098428307256,PowerModels index: 411,27383.125,39046.875,0.6666666666666666,TermStrip
bus_1423,132.0,NSW,415,1.0299626682241394,0.07162564779812164,PowerModels index: 415,25812.5,37174.375,1.0,TermStrip
bus_1428,132.0,NSW,420,1.0300343287076326,-0.15311126409437398,PowerModels index: 420,18480.0,28525.0,2.0,TermStrip
bus_1430,132.0,NSW,422,1.0343219627633682,-0.22293690077987188,PowerModels index: 422,18860.625,33210.625,1.3333333333333333,TermStrip
bus_1432,132.0,NSW,424,1.0349781850908546,-0.14776428397325753,PowerModels index: 424,19560.625,28756.875,1.0,TermStrip
bus_1433,132.0,NSW,425,1.0080060671291804,-0.1225943560222782,PowerModels index: 425,18948.125,26796.875,1.0,TermStrip
bus_1435,132.0,NSW,427,0.9955049805691817,-0.18136767638944365,PowerModels index: 427,15855.0,27986.875,1.3333333333333333,TermStrip
bus_1436,33.0,NSW,428,0.9948490208470722,-0.12683737793494662,PowerModels index: 428,14848.75,27895.0,1.0,TermStrip
bus_1437,132.0,NSW,429,0.9927371227350636,-0.1749105274471666,PowerModels index: 429,15264.375,27943.125,1.0,TermStrip
bus_1438,132.0,NSW,430,1.0309812157510092,-0.3035860442408314,PowerModels index: 430,19372.5,33044.375,1.3333333333333333,TermStrip
bus_1444,132.0,NSW,436,1.004954455463716,-0.04898728241793706,PowerModels index: 436,25733.75,37751.875,0.6666666666666666,TermStrip
bus_1445,132.0,NSW,437,1.0345247327674325,-0.3112818693053847,PowerModels index: 437,21332.5,33438.125,0.6666666666666666,TermStrip
bus_1447,132.0,NSW,439,1.0487362623907688,0.10102960290770395,PowerModels index: 439,26696.25,38893.75,0.6666666666666666,TermStrip
bus_1449,132.0,NSW,440,1.014217690469269,0.1282310992452963,PowerModels index: 440,25939.375,23620.625,0.6666666666666666,TermStrip
bus_1451,132.0,NSW,442,1.0436523615605757,-0.28137391787262195,PowerModels index: 442,20181.875,31377.5,1.0,TermStrip
bus_1453,132.0,NSW,444,1.0488745443039174,-0.17281027889530015,PowerModels index: 444,21962.5,35625.625,1.0,TermStrip
bus_1455,132.0,NSW,446,1.0320255058131067,-0.29669074365875914,PowerModels index: 446,19713.75,32690.0,1.0,TermStrip
bus_1456,132.0,NSW,447,1.0129434485409985,0.013627828266671268,PowerModels index: 447,25073.125,35498.75,1.0,TermStrip
bus_1458,132.0,NSW,449,1.0241566966026545,-0.2520242353179689,PowerModels index: 449,18156.25,32541.25,0.6666666666666666,TermStrip
bus_1459,132.0,NSW,450,1.014754016544965,-0.09843204512269411,PowerModels index: 450,22763.125,25760.0,1.0,TermStrip
bus_1460,132.0,NSW,451,1.0516526018032673,-0.32255038847592676,PowerModels index: 451,22666.875,27164.375,1.0,TermStrip
bus_1461,132.0,NSW,452,1.0516945777382576,-0.3225118596812557,PowerModels index: 452,22675.625,27107.5,1.0,TermStrip
bus_1463,132.0,NSW,454,1.0415666191329191,-0.14611581361675632,PowerModels index: 454,20873.125,32939.375,1.6666666666666667,TermStrip
bus_1464,132.0,NSW,455,1.0473961636197098,-0.1630097220348778,PowerModels index: 455,23563.75,35923.125,1.3333333333333333,TermStrip
bus_1467,132.0,NSW,458,1.035931190742759,-0.249979714726686,PowerModels index: 458,19678.75,29863.75,1.0,TermStrip
bus_1468,132.0,NSW,459,1.0229229621777356,-0.28097189625816826,PowerModels index: 459,18313.75,32029.375,0.6666666666666666,TermStrip
bus_1472,132.0,NSW,463,1.020832159543594,-0.07727232358119941,PowerModels index: 463,22806.875,25624.375,0.6666666666666666,TermStrip
bus_1473,132.0,NSW,464,1.0089585120727014,-0.15748226828455114,PowerModels index: 464,24180.625,36474.375,1.0,TermStrip
bus_1474,132.0,NSW,465,1.0257339491348954,0.17570029140121468,PowerModels index: 465,27343.75,39506.25,1.0,TermStrip
bus_1475,132.0,NSW,466,1.0222325336821152,0.14793746030067126,PowerModels index: 466,27142.5,22828.75,1.0,TermStrip
bus_1477,132.0,NSW,468,1.0593802208492682,-0.1491587864049698,PowerModels index: 468,23209.375,35651.875,1.0,TermStrip
bus_1478,132.0,NSW,469,1.0461152400004554,-0.3331715378876511,PowerModels index: 469,20409.375,27120.625,1.0,TermStrip
bus_1479,132.0,NSW,470,1.0465681569769199,0.39698721820206506,PowerModels index: 470,21704.375,21980.0,1.3333333333333333,TermStrip
bus_1480,132.0,NSW,471,1.072160829147553,0.5062269580517954,PowerModels index: 471,21551.25,20623.75,2.3333333333333335,TermStrip
bus_1481,132.0,NSW,472,1.0493989935322592,0.4040228896529547,PowerModels index: 472,21708.75,22316.875,1.3333333333333333,TermStrip
bus_1482,66.0,NSW,473,1.029174137805738,0.3873192713762857,PowerModels index: 473,21560.0,22036.875,0.6666666666666666,TermStrip
bus_1483,132.0,NSW,474,1.01963583316007,-0.21205497256177586,PowerModels index: 474,21853.125,30003.75,0.6666666666666666,TermStrip
bus_1486,132.0,NSW,477,1.0511296108968446,-0.32302971567773964,PowerModels index: 477,24478.125,26810.0,0.6666666666666666,TermStrip
bus_1488,132.0,NSW,479,1.0285529976080636,-0.30816442598070043,PowerModels index: 479,19188.75,33363.75,1.3333333333333333,TermStrip
bus_1496,132.0,NSW,487,1.0360002483400574,-0.17296209673381438,PowerModels index: 487,20120.625,33468.75,1.0,TermStrip
bus_1497,132.0,NSW,488,1.0650080243646038,0.3532068774163817,PowerModels index: 488,21686.875,20575.625,1.3333333333333333,TermStrip
bus_1498,66.0,QLD,489,1.0126033666070855,0.18796457963993204,PowerModels index: 489,12923.75,37778.125,0.6666666666666666,TermStrip
bus_1499,11.0,NSW,490,1.037815755554562,-0.4452166576441907,PowerModels index: 490,20702.5,26158.125,0.6666666666666666,TermStrip
bus_1501,66.0,NSW,491,1.0267196963505532,-0.17538600680416094,PowerModels index: 491,18116.875,28542.5,1.6666666666666667,TermStrip
bus_1502,66.0,NSW,492,1.0289679231930744,-0.24217977547144548,PowerModels index: 492,18576.25,33516.875,1.3333333333333333,TermStrip
bus_1504,66.0,NSW,494,1.0318492322536719,0.06033106699161092,PowerModels index: 494,20391.875,24084.375,0.6666666666666666,TermStrip
bus_1507,66.0,NSW,497,1.0245259455094715,0.26171364511726014,PowerModels index: 497,21358.75,19215.0,0.6666666666666666,TermStrip
bus_1508,66.0,NSW,498,1.0023953277132447,-0.11376204059873557,PowerModels index: 498,19429.375,25278.75,0.6666666666666666,TermStrip
bus_1509,66.0,NSW,499,1.0176131943167885,-0.2758784093138529,PowerModels index: 499,18204.375,32987.5,1.0,TermStrip
bus_1510,66.0,NSW,500,1.003201335710484,0.06888177217077578,PowerModels index: 500,25974.375,36859.375,1.0,TermStrip
bus_1512,66.0,NSW,502,1.0358432940454203,0.1690148181989131,PowerModels index: 502,26919.375,38539.375,1.0,TermStrip
bus_1513,66.0,NSW,503,1.0571853819271804,-0.13107655659714457,PowerModels index: 503,20903.75,29496.25,1.3333333333333333,TermStrip
bus_1515,11.0,NSW,504,1.0710368295255164,-0.07766377529953067,PowerModels index: 504,20343.75,29006.25,1.0,TermStrip
bus_1517,66.0,NSW,506,1.0424746515345518,0.192991733836867,PowerModels index: 506,21708.75,23178.75,0.6666666666666666,TermStrip
bus_1518,11.0,NSW,507,0.9839575640532763,-0.4855291454429517,PowerModels index: 507,19547.5,27895.0,0.6666666666666666,TermStrip
bus_1519,11.0,NSW,508,1.0566940544985464,-0.15665893574828124,PowerModels index: 508,17526.25,26648.125,0.6666666666666666,TermStrip
bus_1522,33.0,NSW,511,1.0760494684867072,-0.21962557988557704,PowerModels index: 511,17692.5,35616.875,1.0,TermStrip
bus_1524,33.0,NSW,513,1.0760827356218572,-0.2196445469610361,PowerModels index: 513,17596.25,35560.0,1.0,TermStrip
bus_1525,33.0,NSW,514,0.9813426339615521,-0.1504876468520044,PowerModels index: 514,20916.875,29925.0,0.6666666666666666,TermStrip
bus_1527,66.0,NSW,516,1.044202846042891,0.2032826817404322,PowerModels index: 516,25991.875,39173.75,1.0,TermStrip
bus_1528,132.0,NSW,517,1.0505783583882635,-0.3229179302603579,PowerModels index: 517,23060.625,26495.0,1.0,TermStrip
bus_1529,132.0,NSW,518,1.05031089251085,-0.3234950761718742,PowerModels index: 518,23008.125,26543.125,1.0,TermStrip
bus_1530,132.0,NSW,519,1.0465550815576476,-0.3346462201549418,PowerModels index: 519,21962.5,26101.25,0.6666666666666666,TermStrip
bus_1531,33.0,NSW,520,1.1002243906109235,0.09269822360810935,PowerModels index: 520,25239.375,34619.375,1.0,TermStrip
bus_1534,11.0,NSW,523,1.0083281576238008,-0.4511451433206742,PowerModels index: 523,20002.5,26845.0,0.6666666666666666,TermStrip
bus_1535,66.0,NSW,524,1.0360717978119516,0.10833360566812136,PowerModels index: 524,26626.25,39633.125,1.0,TermStrip
bus_1538,66.0,NSW,527,0.9671337198179258,-0.22816629285675719,PowerModels index: 527,21647.5,28686.875,1.0,TermStrip
bus_1544,33.0,NSW,533,1.1057845099743844,0.09692476838644988,PowerModels index: 533,23891.875,34317.5,1.0,TermStrip
