elm_loc_name,con_bus1,elm_plini,elm_qlini,elm_outserv,msc_powermodels_index,elm_desc,grf_rCenterX,grf_rCenterY,grf_sSymNam,gco_rX,gco_rY
load_P_2141_2,bus_3478,154.51473176872398,38.6609055055009,0,639,PowerModels index: 639,13111.875,46939.375,d_load,"[13111.875, 13111.875]","[46939.375, 46956.875]"
load_P_2141_2C,bus_3493,56.4152170908384,46.5694678054377,0,640,PowerModels index: 640,16060.625,53243.75,d_load,"[16060.625, 16060.625]","[53243.75, 53261.25]"
load_P_2197_3,bus_3496,56.8872802143828,25.158841662301302,0,641,PowerModels index: 641,13654.375,44178.75,d_load,"[13654.375, 13654.375]","[44178.75, 44196.25]"
load_P_2197_4,bus_3500,31.004154564417114,13.504624262113548,0,642,PowerModels index: 642,17198.125,45591.875,d_load,"[17198.125, 17198.125]","[45591.875, 45609.375]"
load_P_2210_1,bus_3504,62.2668370596695,16.057171547404685,0,643,PowerModels index: 643,15684.375,41370.0,d_load,"[15684.375, 15684.375]","[41370.0, 41387.5]"
load_P_2210_1C,bus_3505,73.5215354724242,25.492845728200304,0,644,PowerModels index: 644,15859.375,41400.625,d_load,"[15859.375, 15859.375]","[41400.625, 41418.125]"
load_P_2210_3,bus_3520,82.7507469730852,9.92978359590308,0,645,PowerModels index: 645,13698.125,43706.25,d_load,"[13698.125, 13698.125]","[43706.25, 43723.75]"
load_P_2211_1,bus_3525,1.76030605698377,0.904580109712109,0,646,PowerModels index: 646,19333.125,45189.375,d_load,"[19333.125, 19333.125]","[45189.375, 45206.875]"
load_P_2213_1,bus_3526,1.9630475288871698,0.994991600480862,0,647,PowerModels index: 647,19512.5,45053.75,d_load,"[19512.5, 19512.5]","[45053.75, 45071.25]"
load_P_2213_2,bus_3527,1.6544086688960897,0.77545108136083,0,648,PowerModels index: 648,19516.875,44948.75,d_load,"[19516.875, 19516.875]","[44948.75, 44966.25]"
load_P_2214_1,bus_3535,168.4172231187763,24.0559888990575,0,649,PowerModels index: 649,19928.125,44891.875,d_load,"[19928.125, 19928.125]","[44891.875, 44909.375]"
load_P_2214_2,bus_3539,34.8237002832999,7.383721995361571,0,650,PowerModels index: 650,23616.25,48461.875,d_load,"[23616.25, 23616.25]","[48461.875, 48479.375]"
load_P_2215_1,bus_3540,26.239211317897997,6.01115613494553,0,651,PowerModels index: 651,24071.25,48838.125,d_load,"[24071.25, 24071.25]","[48838.125, 48855.625]"
load_P_2216_1,bus_3541,6.33466533076837,-11.27047371755102,0,652,PowerModels index: 652,21048.125,46462.5,d_load,"[21048.125, 21048.125]","[46462.5, 46480.0]"
load_P_2217_1,bus_3542,1.35882550641554,-1.4752681215880399,0,653,PowerModels index: 653,11834.375,47066.25,d_load,"[11834.375, 11834.375]","[47066.25, 47083.75]"
load_P_2218_1,bus_3585,24.5770346607918,13.020185481211902,0,654,PowerModels index: 654,15526.875,50544.375,d_load,"[15526.875, 15526.875]","[50544.375, 50561.875]"
load_P_2218_2,bus_3586,25.869081946544696,12.3137372527523,0,655,PowerModels index: 655,15281.875,50649.375,d_load,"[15281.875, 15281.875]","[50649.375, 50666.875]"
load_P_2219_1,bus_3587,15.719781461235499,18.498657379614,0,656,PowerModels index: 656,15373.75,50596.875,d_load,"[15373.75, 15373.75]","[50596.875, 50614.375]"
load_P_2220_1,bus_3588,25.175595185420402,12.379340618205099,0,657,PowerModels index: 657,15465.625,50631.875,d_load,"[15465.625, 15465.625]","[50631.875, 50649.375]"
load_P_2220_2,bus_3611,1.92798706148141,-16.89329836739043,0,658,PowerModels index: 658,13632.5,50408.75,d_load,"[13632.5, 13632.5]","[50408.75, 50426.25]"
load_P_2221_10,bus_3624,1.6198231538217513,2.1814317388640196,0,659,PowerModels index: 659,17688.125,46020.625,d_load,"[17688.125, 17688.125]","[46020.625, 46038.125]"
load_P_2221_11,bus_3635,42.2648624581646,15.1932559387964,0,660,PowerModels index: 660,14800.625,40543.125,d_load,"[14800.625, 14800.625]","[40543.125, 40560.625]"
load_P_2221_12,bus_3642,28.315677173559607,10.95326979663102,0,661,PowerModels index: 661,13466.25,59723.125,d_load,"[13466.25, 13466.25]","[59723.125, 59740.625]"
load_P_2221_13,bus_3644,14.217401482201842,3.6956643617024603,0,662,PowerModels index: 662,12726.875,43535.625,d_load,"[12726.875, 12726.875]","[43535.625, 43553.125]"
load_P_2221_4,bus_3645,13.474321702229549,4.6428086301568,0,663,PowerModels index: 663,12705.0,43443.75,d_load,"[12705.0, 12705.0]","[43443.75, 43461.25]"
load_P_2221_5,bus_3647,96.82306136139582,28.79118343236604,0,664,PowerModels index: 664,14135.625,43828.75,d_load,"[14135.625, 14135.625]","[43828.75, 43846.25]"
load_P_2221_6,bus_3651,13.259884733595301,-4.17517940491866,0,665,PowerModels index: 665,20960.625,41693.75,d_load,"[20960.625, 20960.625]","[41693.75, 41711.25]"
load_P_2221_8,bus_3655,26.1777880304224,19.7905713920539,0,666,PowerModels index: 666,19608.75,42091.875,d_load,"[19608.75, 19608.75]","[42091.875, 42109.375]"
load_P_2221_9,bus_3656,26.528018161945,19.9169200363876,0,667,PowerModels index: 667,19652.5,41860.0,d_load,"[19652.5, 19652.5]","[41860.0, 41877.5]"
load_P_2222_7,bus_3659,21.8225086853667,4.555951919110489,0,668,PowerModels index: 668,15242.5,55899.375,d_load,"[15242.5, 15242.5]","[55899.375, 55916.875]"
load_P_2222_7C,bus_4001,16.295529192293298,6.81198767242939,0,669,PowerModels index: 669,8701.875,19223.75,d_load,"[8701.875, 8701.875]","[19223.75, 19241.25]"
load_P_2224_1,bus_4004,0.0,0.0,1,670,PowerModels index: 670,831.25,20930.0,d_load,"[831.25, 831.25]","[20930.0, 20947.5]"
load_P_2224_2,bus_4010,0.0,0.0,1,671,PowerModels index: 671,4471.25,20597.5,d_load,"[4471.25, 4471.25]","[20597.5, 20615.0]"
load_P_2224_3,bus_4011,0.0,0.0,1,672,PowerModels index: 672,4326.875,21030.625,d_load,"[4326.875, 4326.875]","[21030.625, 21048.125]"
load_P_2225_1,bus_4012,0.0,0.0,1,673,PowerModels index: 673,4488.75,20488.125,d_load,"[4488.75, 4488.75]","[20488.125, 20505.625]"
load_P_2231_1,bus_4025,14.997183499787997,0.0,0,674,PowerModels index: 674,4847.5,23025.625,d_load,"[4847.5, 4847.5]","[23025.625, 23043.125]"
load_P_2231_2,bus_4031,3.8027889899666363,-0.11290805393992895,0,675,PowerModels index: 675,8286.25,17447.5,d_load,"[8286.25, 8286.25]","[17447.5, 17465.0]"
load_P_2232_3,bus_4032,8.771568784897259,2.5900974000758,0,676,PowerModels index: 676,7433.125,23183.125,d_load,"[7433.125, 7433.125]","[23183.125, 23200.625]"
load_P_2232_4,bus_4051,0.0,0.0,1,677,PowerModels index: 677,4641.875,27680.625,d_load,"[4641.875, 4641.875]","[27680.625, 27698.125]"
load_P_2233_1,bus_4052,4.17243404168356,0.0695106546308845,0,678,PowerModels index: 678,9095.625,17521.875,d_load,"[9095.625, 9095.625]","[17521.875, 17539.375]"
load_P_2233_2,bus_4053,4.31874350848887,0.07453176079317932,0,679,PowerModels index: 679,9161.25,17447.5,d_load,"[9161.25, 9161.25]","[17447.5, 17465.0]"
load_P_2233_3,bus_4058,1.55235963503504,1.30523845625692,0,680,PowerModels index: 680,8863.75,17543.75,d_load,"[8863.75, 8863.75]","[17543.75, 17561.25]"
load_P_2234_1,bus_4059,1.5344769597681198,1.2750447002085898,0,681,PowerModels index: 681,8960.0,17443.125,d_load,"[8960.0, 8960.0]","[17443.125, 17460.625]"
load_P_2234_2,bus_4061,1.56282342983242,1.29331962912083,0,682,PowerModels index: 682,8903.125,17469.375,d_load,"[8903.125, 8903.125]","[17469.375, 17486.875]"
load_P_2235_1,bus_4062,2.94927706166124,1.38589267322733,0,683,PowerModels index: 683,9865.625,17771.25,d_load,"[9865.625, 9865.625]","[17771.25, 17788.75]"
load_P_2235_2,bus_4064,3.03088349851444,1.5085992015189,0,684,PowerModels index: 684,10027.5,17745.0,d_load,"[10027.5, 10027.5]","[17745.0, 17762.5]"
load_P_2236_1,bus_4065,2.94676093480042,1.50007566219997,0,685,PowerModels index: 685,10071.25,17902.5,d_load,"[10071.25, 10071.25]","[17902.5, 17920.0]"
load_P_2236_2,bus_4066,1.20571279134895,0.6298188150809151,0,686,PowerModels index: 686,9047.5,14323.75,d_load,"[9047.5, 9047.5]","[14323.75, 14341.25]"
load_P_2237_3,bus_4067,1.7496757498833397,0.8731592510128391,0,687,PowerModels index: 687,9130.625,14358.75,d_load,"[9130.625, 9130.625]","[14358.75, 14376.25]"
load_P_2237_4,bus_4071,0.0,0.0,1,688,PowerModels index: 688,9699.375,20483.75,d_load,"[9699.375, 9699.375]","[20483.75, 20501.25]"
load_P_2238_1,bus_4074,2.7865335258937436,-3.94276456530718,0,689,PowerModels index: 689,13781.25,16725.625,d_load,"[13781.25, 13781.25]","[16725.625, 16743.125]"
load_P_2239_1,bus_4080,0.0,0.0,1,690,PowerModels index: 690,13562.5,15373.75,d_load,"[13562.5, 13562.5]","[15373.75, 15391.25]"
load_P_2239_2,bus_4089,1.1981462610094802,-11.4274928615361,0,691,PowerModels index: 691,4493.125,22273.125,d_load,"[4493.125, 4493.125]","[22273.125, 22290.625]"
load_P_2240_1,bus_4097,1.7163797946842392,-3.137962159964353,0,692,PowerModels index: 692,1421.875,21634.375,d_load,"[1421.875, 1421.875]","[21634.375, 21651.875]"
load_P_2241_1,bus_4123,19.98980572863193,8.886522006962592,0,693,PowerModels index: 693,8211.875,16616.25,d_load,"[8211.875, 8211.875]","[16616.25, 16633.75]"
load_P_2241_2,bus_4127,5.459146496424319,2.3426339661463595,0,694,PowerModels index: 694,6186.25,25296.25,d_load,"[6186.25, 6186.25]","[25296.25, 25313.75]"
load_P_2241_3,bus_4132,4.19199413618487,0.158280233575124,0,695,PowerModels index: 695,6658.75,19468.75,d_load,"[6658.75, 6658.75]","[19468.75, 19486.25]"
load_P_2243_4,bus_4156,5.5764885174343295,2.4664500844943795,0,696,PowerModels index: 696,3093.125,22063.125,d_load,"[3093.125, 3093.125]","[22063.125, 22080.625]"
load_P_2243_5,bus_4158,12.143518523715601,-0.6574198765127919,0,697,PowerModels index: 697,2515.625,21818.125,d_load,"[2515.625, 2515.625]","[21818.125, 21835.625]"
load_P_2248_1,bus_4160,2.85607749935892,-10.4268151640077,0,698,PowerModels index: 698,1666.875,21608.125,d_load,"[1666.875, 1666.875]","[21608.125, 21625.625]"
load_P_2248_2,bus_4168,0.8770092328009201,2.26961497681802,0,699,PowerModels index: 699,3386.25,22929.375,d_load,"[3386.25, 3386.25]","[22929.375, 22946.875]"
load_P_2249_3,bus_4169,39.6890873266188,-12.842692461545699,0,700,PowerModels index: 700,3955.0,21507.5,d_load,"[3955.0, 3955.0]","[21507.5, 21525.0]"
load_P_2249_4,bus_4172,2.2540113800525696,-1.13636884448351,0,701,PowerModels index: 701,5919.375,23318.75,d_load,"[5919.375, 5919.375]","[23318.75, 23336.25]"
load_P_2251_1,bus_4176,0.10452713104896198,-0.4642657675569411,0,702,PowerModels index: 702,8071.875,23843.75,d_load,"[8071.875, 8071.875]","[23843.75, 23861.25]"
load_P_2252_1,bus_4177,1.2486985527869299,0.909505742653459,0,703,PowerModels index: 703,8465.625,23401.875,d_load,"[8465.625, 8465.625]","[23401.875, 23419.375]"
load_P_2255_1,bus_4178,1.1849798901025699,-0.41461733782701204,0,704,PowerModels index: 704,8400.0,23769.375,d_load,"[8400.0, 8400.0]","[23769.375, 23786.875]"
load_P_2255_2,bus_4179,0.8780088202960789,-1.8302522195253499,0,705,PowerModels index: 705,8338.75,24018.75,d_load,"[8338.75, 8338.75]","[24018.75, 24036.25]"
load_P_2256_1,bus_4192,13.818737279837718,5.09050166397347,0,706,PowerModels index: 706,8483.125,22343.125,d_load,"[8483.125, 8483.125]","[22343.125, 22360.625]"
load_P_2256_2,bus_4193,8.828925544474181,6.241431146037209,0,707,PowerModels index: 707,7962.5,23200.625,d_load,"[7962.5, 7962.5]","[23200.625, 23218.125]"
load_P_2257_1,bus_4204,2.2291842697188304,0.11965946782752901,0,708,PowerModels index: 708,9301.25,21914.375,d_load,"[9301.25, 9301.25]","[21914.375, 21931.875]"
load_P_2257_2,bus_4207,0.20169577043037823,1.9209270617867862,0,709,PowerModels index: 709,10246.25,22382.5,d_load,"[10246.25, 10246.25]","[22382.5, 22400.0]"
load_P_2261_1,bus_4209,5.07065556205446,2.821128374923114,0,710,PowerModels index: 710,11156.25,22001.875,d_load,"[11156.25, 11156.25]","[22001.875, 22019.375]"
load_P_2261_3,bus_4210,2.5110759851943705,1.7956627605275202,0,711,PowerModels index: 711,11484.375,21437.5,d_load,"[11484.375, 11484.375]","[21437.5, 21455.0]"
load_P_2261_4,bus_4211,5.84056378774121,3.1336567850844905,0,712,PowerModels index: 712,11217.5,21170.625,d_load,"[11217.5, 11217.5]","[21170.625, 21188.125]"
load_P_2262_2,bus_4212,6.761213582798842,3.994818322593345,0,713,PowerModels index: 713,10981.25,20794.375,d_load,"[10981.25, 10981.25]","[20794.375, 20811.875]"
load_P_2262_5,bus_4226,6.506859152859171,4.731886475687386,0,714,PowerModels index: 714,9008.125,16030.0,d_load,"[9008.125, 9008.125]","[16030.0, 16047.5]"
load_P_2264_4,bus_4227,1.3086852590056601,-0.912121922529535,0,715,PowerModels index: 715,6326.25,23003.75,d_load,"[6326.25, 6326.25]","[23003.75, 23021.25]"
load_P_2264_5,bus_4228,10.96351240602322,3.787834273442629,0,716,PowerModels index: 716,8391.25,24263.75,d_load,"[8391.25, 8391.25]","[24263.75, 24281.25]"
load_P_2266_1,bus_4230,56.26913765792122,10.689801385721575,0,717,PowerModels index: 717,8325.625,25576.25,d_load,"[8325.625, 8325.625]","[25576.25, 25593.75]"
load_P_2271_1,bus_4233,2.12344028916326,-2.13890913547511,0,718,PowerModels index: 718,7914.375,19451.25,d_load,"[7914.375, 7914.375]","[19451.25, 19468.75]"
load_P_2271_2,bus_4238,6.75007713092677,2.03506389457122,0,719,PowerModels index: 719,8172.5,18252.5,d_load,"[8172.5, 8172.5]","[18252.5, 18270.0]"
load_P_2271_3,bus_4242,10.13656589943971,0.1691696807596832,0,720,PowerModels index: 720,6510.0,24941.875,d_load,"[6510.0, 6510.0]","[24941.875, 24959.375]"
load_P_2271_4,bus_4248,13.453758310799312,4.711496790331882,0,721,PowerModels index: 721,7363.125,18650.625,d_load,"[7363.125, 7363.125]","[18650.625, 18668.125]"
load_P_2271_5,bus_4249,19.296613620424743,14.86667231412451,0,722,PowerModels index: 722,8885.625,13960.625,d_load,"[8885.625, 8885.625]","[13960.625, 13978.125]"
load_P_2271_6,bus_4251,4.85123441168344,4.44555931147006,0,723,PowerModels index: 723,8246.875,13050.625,d_load,"[8246.875, 8246.875]","[13050.625, 13068.125]"
load_P_2271_7,bus_4266,7.06217190745063,3.0790575548005803,0,724,PowerModels index: 724,8041.25,16003.75,d_load,"[8041.25, 8041.25]","[16003.75, 16021.25]"
load_P_2272_1,bus_4296,5.040421211574877,-2.6259862799038607,0,725,PowerModels index: 725,9576.875,18873.75,d_load,"[9576.875, 9576.875]","[18873.75, 18891.25]"
load_P_2272_2,bus_4300,1.9464628310788448,-0.22322793607302,0,726,PowerModels index: 726,10276.875,17937.5,d_load,"[10276.875, 10276.875]","[17937.5, 17955.0]"
load_P_2273_2,bus_4302,4.92893099567778,2.44484811107517,0,727,PowerModels index: 727,10635.625,15837.5,d_load,"[10635.625, 10635.625]","[15837.5, 15855.0]"
load_P_2273_4,bus_4319,5.09806911463403,-0.293986052025576,0,728,PowerModels index: 728,9804.375,19359.375,d_load,"[9804.375, 9804.375]","[19359.375, 19376.875]"
load_P_2274_1,bus_4322,0.5981500482698899,-0.447915480848216,0,729,PowerModels index: 729,9703.75,19503.75,d_load,"[9703.75, 9703.75]","[19503.75, 19521.25]"
load_P_2274_3,bus_4329,14.197918590656943,3.7203230835887613,0,730,PowerModels index: 730,10500.0,20225.625,d_load,"[10500.0, 10500.0]","[20225.625, 20243.125]"
load_P_2275_1,bus_4336,10.150695884424078,1.4594235155991278,0,731,PowerModels index: 731,9664.375,22575.0,d_load,"[9664.375, 9664.375]","[22575.0, 22592.5]"
load_P_2275_2,bus_4337,2.69901307592168,0.39332804782316105,0,732,PowerModels index: 732,7122.5,18987.5,d_load,"[7122.5, 7122.5]","[18987.5, 19005.0]"
load_P_2276_1,bus_4340,3.48388253204711,1.00154139901698,0,733,PowerModels index: 733,13387.5,19219.375,d_load,"[13387.5, 13387.5]","[19219.375, 19236.875]"
load_P_2276_2,bus_4345,0.101287985821255,-2.53105233221892,0,734,PowerModels index: 734,2156.875,22330.0,d_load,"[2156.875, 2156.875]","[22330.0, 22347.5]"
load_P_2276_3,bus_4346,5.71487122002896,0.6839430433690551,0,735,PowerModels index: 735,1789.375,21787.5,d_load,"[1789.375, 1789.375]","[21787.5, 21805.0]"
load_P_2277_1,bus_4349,14.354127977560601,0.6193185119805861,0,736,PowerModels index: 736,4515.0,22452.5,d_load,"[4515.0, 4515.0]","[22452.5, 22470.0]"
load_P_2277_2,bus_4356,10.825255572725101,2.9569984704723598,0,737,PowerModels index: 737,546.875,21494.375,d_load,"[546.875, 546.875]","[21494.375, 21511.875]"
load_P_2278_3,bus_4361,0.103133109123446,-0.16612729416657201,0,738,PowerModels index: 738,3876.25,22636.25,d_load,"[3876.25, 3876.25]","[22636.25, 22653.75]"
load_P_2279_1,bus_4364,3.5330562149372,1.8401226834797804,0,739,PowerModels index: 739,5836.25,23555.0,d_load,"[5836.25, 5836.25]","[23555.0, 23572.5]"
load_P_2279_2,bus_4365,9.9763220013611,4.29637412003218,0,740,PowerModels index: 740,5551.875,23695.0,d_load,"[5551.875, 5551.875]","[23695.0, 23712.5]"
load_P_2280_1,bus_4366,31.665514492417934,6.213712242047026,0,741,PowerModels index: 741,5661.25,23642.5,d_load,"[5661.25, 5661.25]","[23642.5, 23660.0]"
load_P_2280_2,bus_4371,15.65741383527699,8.07652210311396,0,742,PowerModels index: 742,7643.125,22995.0,d_load,"[7643.125, 7643.125]","[22995.0, 23012.5]"
load_P_2284_1,bus_4374,1.63484782455815,-0.20946032363339298,0,743,PowerModels index: 743,6120.625,25777.5,d_load,"[6120.625, 6120.625]","[25777.5, 25795.0]"
load_P_2284_2,bus_4375,2.3350719569223,1.74021095311227,0,744,PowerModels index: 744,5726.875,26455.625,d_load,"[5726.875, 5726.875]","[26455.625, 26473.125]"
load_P_2285_3,bus_4377,1.90222201185566,1.3158317076039001,0,745,PowerModels index: 745,7708.75,12569.375,d_load,"[7708.75, 7708.75]","[12569.375, 12586.875]"
load_P_2286_1,bus_4378,2.8205973120147396,1.31034160763598,0,746,PowerModels index: 746,7774.375,12446.875,d_load,"[7774.375, 7774.375]","[12446.875, 12464.375]"
load_P_2288_1,bus_4379,1.541569736731471,0.635675921807158,0,747,PowerModels index: 747,8680.0,11620.0,d_load,"[8680.0, 8680.0]","[11620.0, 11637.5]"
load_P_2289_1,bus_4380,6.383520669957581,-4.864378894874547,0,748,PowerModels index: 748,8723.75,18978.75,d_load,"[8723.75, 8723.75]","[18978.75, 18996.25]"
load_P_2289_2,bus_4381,3.5907431839976502,0.76878279276453,0,749,PowerModels index: 749,9432.5,18711.875,d_load,"[9432.5, 9432.5]","[18711.875, 18729.375]"
load_P_2290_3,bus_4382,3.6906752113828,17.9814802803077,0,750,PowerModels index: 750,7188.125,20024.375,d_load,"[7188.125, 7188.125]","[20024.375, 20041.875]"
load_P_2290_4,bus_4383,4.8296695143838395,1.981793874748377,0,751,PowerModels index: 751,6518.75,23703.75,d_load,"[6518.75, 6518.75]","[23703.75, 23721.25]"
load_P_2291_1,bus_4385,12.8972580348789,5.80114821606176,0,752,PowerModels index: 752,11453.75,21695.625,d_load,"[11453.75, 11453.75]","[21695.625, 21713.125]"
load_P_2291_2,bus_4386,12.660377474866799,5.35345746759851,0,753,PowerModels index: 753,11361.875,21656.25,d_load,"[11361.875, 11361.875]","[21656.25, 21673.75]"
load_P_2291_3,bus_4387,5.35157284631748,1.1219982267125002,0,754,PowerModels index: 754,11698.75,20833.75,d_load,"[11698.75, 11698.75]","[20833.75, 20851.25]"
load_P_2291_4,bus_4388,5.69182668264369,1.0291609048767,0,755,PowerModels index: 755,11633.125,20650.0,d_load,"[11633.125, 11633.125]","[20650.0, 20667.5]"
load_P_2293_3,bus_4389,5.99516321515925,2.52893867921261,0,756,PowerModels index: 756,12359.375,20562.5,d_load,"[12359.375, 12359.375]","[20562.5, 20580.0]"
load_P_2293_4,bus_4390,5.15964921649806,1.9974763753036502,0,757,PowerModels index: 757,12293.75,20453.125,d_load,"[12293.75, 12293.75]","[20453.125, 20470.625]"
load_P_2294_1,bus_4391,9.013346729853929,3.50312372487206,0,758,PowerModels index: 758,12901.875,19963.125,d_load,"[12901.875, 12901.875]","[19963.125, 19980.625]"
load_P_2295_2,bus_4392,14.04526267254013,3.2493310412839094,0,759,PowerModels index: 759,13750.625,17828.125,d_load,"[13750.625, 13750.625]","[17828.125, 17845.625]"
load_P_2295_3,bus_4393,26.823696826955295,9.231327538137558,0,760,PowerModels index: 760,13680.625,17416.875,d_load,"[13680.625, 13680.625]","[17416.875, 17434.375]"
load_P_2295_4,bus_4394,3.4902833956447403,0.907984854025021,0,761,PowerModels index: 761,13943.125,17014.375,d_load,"[13943.125, 13943.125]","[17014.375, 17031.875]"
load_P_2295_5,bus_4398,50.0110210370732,36.100344932582,0,762,PowerModels index: 762,2568.125,22172.5,d_load,"[2568.125, 2568.125]","[22172.5, 22190.0]"
load_P_2298_3,bus_4402,16.65690244254144,1.29427581817019,0,763,PowerModels index: 763,3605.0,21345.625,d_load,"[3605.0, 3605.0]","[21345.625, 21363.125]"
load_P_2299_4,bus_4403,17.965401431407642,1.44501982107405,0,764,PowerModels index: 764,3587.5,21525.0,d_load,"[3587.5, 3587.5]","[21525.0, 21542.5]"
load_P_2300_1,bus_4404,7.627068112920568,-0.42944338569538987,0,765,PowerModels index: 765,3622.5,21437.5,d_load,"[3622.5, 3622.5]","[21437.5, 21455.0]"
load_P_2300_2,bus_4405,9.74211438536667,1.4643493473040896,0,766,PowerModels index: 766,2948.75,21061.25,d_load,"[2948.75, 2948.75]","[21061.25, 21078.75]"
load_P_2300_3,bus_4406,15.209935962905409,4.361125776556041,0,767,PowerModels index: 767,2996.875,21004.375,d_load,"[2996.875, 2996.875]","[21004.375, 21021.875]"
load_P_2303_1,bus_4407,11.029366726801726,1.2458597064009003,0,768,PowerModels index: 768,2896.25,21118.125,d_load,"[2896.25, 2896.25]","[21118.125, 21135.625]"
load_P_2306_6,bus_4408,14.9731870472066,4.558599505613372,0,769,PowerModels index: 769,2944.375,21275.625,d_load,"[2944.375, 2944.375]","[21275.625, 21293.125]"
load_P_2306_7,bus_4409,8.0534561468652,3.10801802081298,0,770,PowerModels index: 770,6676.25,14993.125,d_load,"[6676.25, 6676.25]","[14993.125, 15010.625]"
load_P_2311_6,bus_4410,0.2780681447465898,-0.200592596638575,0,771,PowerModels index: 771,8706.25,17705.625,d_load,"[8706.25, 8706.25]","[17705.625, 17723.125]"
load_P_2311_7,bus_4411,0.2529728813969496,-0.160422459266894,0,772,PowerModels index: 772,8636.25,17758.125,d_load,"[8636.25, 8636.25]","[17758.125, 17775.625]"
load_P_2311_8,bus_4412,0.30699140784554024,-0.212704603088647,0,773,PowerModels index: 773,8728.125,17587.5,d_load,"[8728.125, 8728.125]","[17587.5, 17605.0]"
load_P_2312_1,bus_4413,0.29082793343160995,-0.163117179154046,0,774,PowerModels index: 774,8649.375,17867.5,d_load,"[8649.375, 8649.375]","[17867.5, 17885.0]"
load_P_2312_2,bus_4414,0.08670604601501997,-0.0777118948905263,0,775,PowerModels index: 775,8675.625,17631.25,d_load,"[8675.625, 8675.625]","[17631.25, 17648.75]"
load_P_2312_3,bus_4415,0.005816270550709657,-0.15940522497128704,0,776,PowerModels index: 776,8776.25,17543.75,d_load,"[8776.25, 8776.25]","[17543.75, 17561.25]"
load_P_2314_1,bus_4416,5.35642264007088,2.04645719330711,0,777,PowerModels index: 777,7153.125,19385.625,d_load,"[7153.125, 7153.125]","[19385.625, 19403.125]"
load_P_2314_1C,bus_4417,13.699661518049238,4.19945957499728,0,778,PowerModels index: 778,6768.125,19376.875,d_load,"[6768.125, 6768.125]","[19376.875, 19394.375]"
load_P_2314_2,bus_4418,5.054600388681045,1.4158233749844138,0,779,PowerModels index: 779,7013.125,18606.875,d_load,"[7013.125, 7013.125]","[18606.875, 18624.375]"
load_P_2314_2C,bus_4419,8.36778367828513,2.5890406616586694,0,780,PowerModels index: 780,6566.875,17784.375,d_load,"[6566.875, 6566.875]","[17784.375, 17801.875]"
load_P_2315_8,bus_4420,9.23653643496986,1.6285408646186799,0,781,PowerModels index: 781,7380.625,18204.375,d_load,"[7380.625, 7380.625]","[18204.375, 18221.875]"
load_P_2315_9,bus_4421,4.83301326559531,-0.64754867747426,0,782,PowerModels index: 782,7581.875,17246.25,d_load,"[7581.875, 7581.875]","[17246.25, 17263.75]"
load_P_2320_5,bus_4422,24.23846854848349,4.824177519214159,0,783,PowerModels index: 783,7008.75,17408.125,d_load,"[7008.75, 7008.75]","[17408.125, 17425.625]"
load_P_2320_6,bus_4424,10.352476997643382,3.8385998511577,0,784,PowerModels index: 784,9327.5,12722.5,d_load,"[9327.5, 9327.5]","[12722.5, 12740.0]"
load_P_2320_7,bus_4425,9.83670557822781,3.8813555237436694,0,785,PowerModels index: 785,9406.25,12092.5,d_load,"[9406.25, 9406.25]","[12092.5, 12110.0]"
load_P_2322_3,bus_4426,4.51464072968904,0.813854366145097,0,786,PowerModels index: 786,8964.375,13225.625,d_load,"[8964.375, 8964.375]","[13225.625, 13243.125]"
load_P_2323_4,bus_4427,1.107569647770003,1.501365976547822,0,787,PowerModels index: 787,9489.375,13925.625,d_load,"[9489.375, 9489.375]","[13925.625, 13943.125]"
load_P_2324_1,bus_4428,2.62008775810725,-2.23964109666436,0,788,PowerModels index: 788,8736.875,13536.25,d_load,"[8736.875, 8736.875]","[13536.25, 13553.75]"
load_P_2325_2,bus_4429,12.531975879854329,6.27256211167202,0,789,PowerModels index: 789,9108.75,14131.25,d_load,"[9108.75, 9108.75]","[14131.25, 14148.75]"
load_P_2327_5,bus_4430,9.25383924798877,4.881216024212909,0,790,PowerModels index: 790,9305.625,14315.0,d_load,"[9305.625, 9305.625]","[14315.0, 14332.5]"
load_P_2327_6,bus_4431,0.101179745025001,-0.31782638497673904,0,791,PowerModels index: 791,9148.125,13794.375,d_load,"[9148.125, 9148.125]","[13794.375, 13811.875]"
load_P_2331_7,bus_4432,0.104108264190145,0.0121706651737914,0,792,PowerModels index: 792,7713.125,12486.25,d_load,"[7713.125, 7713.125]","[12486.25, 12503.75]"
load_P_2332_5,bus_4433,7.26515795047507,2.7904987871246902,0,793,PowerModels index: 793,8085.0,14249.375,d_load,"[8085.0, 8085.0]","[14249.375, 14266.875]"
load_P_2332_6,bus_4435,15.03247665478466,5.0971205591396505,0,794,PowerModels index: 794,8264.375,11843.125,d_load,"[8264.375, 8264.375]","[11843.125, 11860.625]"
load_P_2333_2,bus_4436,7.06565607123962,2.7289453376017,0,795,PowerModels index: 795,8925.0,11335.625,d_load,"[8925.0, 8925.0]","[11335.625, 11353.125]"
load_P_2334_1,bus_4437,14.961123161664599,7.36583667364628,0,796,PowerModels index: 796,8334.375,11125.625,d_load,"[8334.375, 8334.375]","[11125.625, 11143.125]"
load_P_2335_6,bus_4438,32.03763642093009,15.022891364196841,0,797,PowerModels index: 797,8216.25,15430.625,d_load,"[8216.25, 8216.25]","[15430.625, 15448.125]"
