elm_loc_name,elm_desc,con_buslv,con_bushv,elm_outserv,elm_nntap,typ_strn,typ_utrn_l,typ_utrn_h,typ_r1pu,typ_x1pu,typ_dutap,typ_tap_side,typ_ntpmn,typ_ntpmx,msc_powermodels_index,grf_rCenterX,grf_rCenterY,grf_sSymNam,gco_1_rX,gco_1_rY,gco_2_rX,gco_2_rY
branch_1465,"PowerModels index: 1465
f_bus: bus_1115
t_bus: bus_1546
name: xf_1115_to_1546_6_2winding_transformer",bus_1546,bus_1115,0,0,100,33.0,330.0,0.005825698297118608,0.17752198094440816,1.0e-7,0,-999999999,999999999,1465,23075.9375,34278.125,d_lin,"[23075.9375, 23270.625, 23270.625]","[34278.125, 34396.25, 34396.25]","[23075.9375, 22881.25, 22881.25]","[34278.125, 34160.0, 34160.0]"
branch_1466,"PowerModels index: 1466
f_bus: bus_1116
t_bus: bus_1173
name: xf_1116_to_1628_1_2winding_transformer",bus_1173,bus_1116,0,0,100,132.0,330.0,0.0006472243032387937,0.0227183789867308,1.0e-7,0,-999999999,999999999,1466,27157.8125,39889.0625,d_lin,"[27157.8125, 27846.875, 27846.875]","[39889.0625, 40267.5, 40267.5]","[27157.8125, 26468.75, 26468.75]","[39889.0625, 39510.625, 39510.625]"
branch_1468,"PowerModels index: 1468
f_bus: bus_1117
t_bus: bus_1252
name: xf_1117_to_1174_1_2winding_transformer_merged_with_line_1174_to_1491_1_cp",bus_1252,bus_1117,0,0,100,132.0,330.0,9.99987090231532e-10,0.014723743548012279,1.0e-7,0,-999999999,999999999,1468,21382.8125,29599.0625,d_lin,"[21382.8125, 21625.625, 21625.625]","[29599.0625, 29855.0, 29855.0]","[21382.8125, 21140.0, 21140.0]","[29599.0625, 29343.125, 29343.125]"
branch_1471,"PowerModels index: 1471
f_bus: bus_1119
t_bus: bus_1177
name: xf_1119_to_1177_1_2winding_transformer",bus_1177,bus_1119,0,0,100,132.0,330.0,0.001683140931196347,0.06455604947237477,1.0e-7,0,0,0,1471,21365.3125,25711.875,d_lin,"[21365.3125, 20943.125, 20943.125]","[25711.875, 25326.875, 25326.875]","[21365.3125, 21787.5, 21787.5]","[25711.875, 26096.875, 26096.875]"
branch_1472,"PowerModels index: 1472
f_bus: bus_1120
t_bus: bus_1178
name: xf_1120_to_1178_1_2winding_transformer",bus_1178,bus_1120,0,0,100,132.0,330.0,0.0004171905631216432,0.04370037914197135,1.0e-7,0,-999999999,999999999,1472,20457.5,28671.5625,d_lin,"[20457.5, 20098.75, 20098.75]","[28671.5625, 28962.5, 28962.5]","[20457.5, 20816.25, 20816.25]","[28671.5625, 28380.625, 28380.625]"
branch_1473,"PowerModels index: 1473
f_bus: bus_1120
t_bus: bus_1548
name: xf_1120_to_1548_2_2winding_transformer",bus_1548,bus_1120,0,0,100,66.0,330.0,0.0019610299677046204,0.07509613574868249,1.0e-7,0,-999999999,999999999,1473,20809.6875,28319.375,d_lin,"[20809.6875, 20794.375, 20794.375]","[28319.375, 28258.125, 28258.125]","[20809.6875, 20825.0, 20825.0]","[28319.375, 28380.625, 28380.625]"
branch_1474,"PowerModels index: 1474
f_bus: bus_1123
t_bus: bus_1044
name: xf_1123_to_1044_1_2winding_transformer",bus_1044,bus_1123,0,0,100,23.0,330.0,0.0003046198787072917,0.019873436174953223,1.0e-7,0,0,0,1474,20214.6875,29312.5,d_lin,"[20214.6875, 20221.25, 20221.25]","[29312.5, 29430.625, 29430.625]","[20214.6875, 20208.125, 20208.125]","[29312.5, 29194.375, 29194.375]"
branch_1476,"PowerModels index: 1476
f_bus: bus_1123
t_bus: bus_1179
name: xf_1123_to_1179_3_2winding_transformer",bus_1179,bus_1123,0,0,100,132.0,330.0,1.0000000002037268e-9,0.04273082635353214,1.0e-7,0,0,0,1476,19880.0,29076.25,d_lin,"[19880.0, 19543.125, 19543.125]","[29076.25, 28958.125, 28958.125]","[19880.0, 20216.875, 20216.875]","[29076.25, 29194.375, 29194.375]"
branch_1478,"PowerModels index: 1478
f_bus: bus_1124
t_bus: bus_1049
name: xf_1124_to_1049_1_2winding_transformer",bus_1049,bus_1124,0,0,100,15.0,330.0,0.0015034672780817636,0.061164730592204175,1.0e-7,0,0,0,1478,20914.6875,31710.0,d_lin,"[20914.6875, 20978.125, 20978.125]","[31710.0, 31854.375, 31854.375]","[20914.6875, 20851.25, 20851.25]","[31710.0, 31565.625, 31565.625]"
branch_1479,"PowerModels index: 1479
f_bus: bus_1124
t_bus: bus_1050
name: xf_1124_to_1050_2_2winding_transformer",bus_1050,bus_1124,0,0,100,15.0,330.0,0.0015457047083804645,0.06326829463107687,1.0e-7,0,0,0,1479,21056.875,31668.4375,d_lin,"[21056.875, 21245.0, 21245.0]","[31668.4375, 31771.25, 31771.25]","[21056.875, 20868.75, 20868.75]","[31668.4375, 31565.625, 31565.625]"
branch_1480,"PowerModels index: 1480
f_bus: bus_1124
t_bus: bus_1051
name: xf_1124_to_1051_3_2winding_transformer",bus_1051,bus_1124,0,0,100,15.0,330.0,0.001513858593061399,0.06407773810489277,1.0e-7,0,0,0,1480,21015.3125,31559.0625,d_lin,"[21015.3125, 21188.125, 21188.125]","[31559.0625, 31552.5, 31552.5]","[21015.3125, 20842.5, 20842.5]","[31559.0625, 31565.625, 31565.625]"
branch_1481,"PowerModels index: 1481
f_bus: bus_1124
t_bus: bus_1052
name: xf_1124_to_1052_4_2winding_transformer",bus_1052,bus_1124,0,0,100,15.0,330.0,0.0014830492887802612,0.06310773610038858,1.0e-7,0,0,0,1481,21015.3125,31712.1875,d_lin,"[21015.3125, 21170.625, 21170.625]","[31712.1875, 31858.75, 31858.75]","[21015.3125, 20860.0, 20860.0]","[31712.1875, 31565.625, 31565.625]"
branch_1482,"PowerModels index: 1482
f_bus: bus_1124
t_bus: bus_1463
name: xf_1124_to_1180_3_2winding_transformer_merged_with_line_1180_to_1463_1_pi",bus_1463,bus_1124,0,0,100,132.0,330.0,0.0008085567499309075,0.04712638808818617,1.0e-7,0,-999999999,999999999,1482,20849.0625,32252.5,d_lin,"[20849.0625, 20864.375, 20864.375]","[32252.5, 32939.375, 32939.375]","[20849.0625, 20833.75, 20833.75]","[32252.5, 31565.625, 31565.625]"
branch_1485,"PowerModels index: 1485
f_bus: bus_1125
t_bus: bus_1181
name: xf_1125_to_1181_1_2winding_transformer",bus_1181,bus_1125,0,0,100,33.0,330.0,0.0010316427113693746,0.04534201268450088,1.0e-7,0,0,0,1485,22163.75,25751.25,d_lin,"[22163.75, 22251.25, 22251.25]","[25751.25, 25506.25, 25506.25]","[22163.75, 22076.25, 22076.25]","[25751.25, 25996.25, 25996.25]"
branch_1487,"PowerModels index: 1487
f_bus: bus_1126
t_bus: bus_1182
name: xf_1126_to_1182_1_2winding_transformer",bus_1182,bus_1126,0,0,100,132.0,330.0,0.00038695975695790416,0.021902371444301228,1.0e-7,0,-999999999,999999999,1487,24080.0,35290.9375,d_lin,"[24080.0, 24517.5, 24517.5]","[35290.9375, 35411.25, 35411.25]","[24080.0, 23642.5, 23642.5]","[35290.9375, 35170.625, 35170.625]"
branch_1489,"PowerModels index: 1489
f_bus: bus_1132
t_bus: bus_1183
name: xf_1132_to_1183_1_2winding_transformer",bus_1183,bus_1132,0,0,100,132.0,330.0,0.00019464007158123908,0.01431275311886984,1.0e-7,0,-999999999,999999999,1489,21533.75,34227.8125,d_lin,"[21533.75, 21367.5, 21367.5]","[34227.8125, 34886.25, 34886.25]","[21533.75, 21700.0, 21700.0]","[34227.8125, 33569.375, 33569.375]"
branch_1492,"PowerModels index: 1492
f_bus: bus_1133
t_bus: bus_1184
name: xf_1133_to_1184_1_2winding_transformer",bus_1184,bus_1133,0,0,100,132.0,330.0,0.0002984125251010457,0.022406428859637475,1.0e-7,0,-999999999,999999999,1492,21710.9375,30955.3125,d_lin,"[21710.9375, 22010.625, 22010.625]","[30955.3125, 30848.125, 30848.125]","[21710.9375, 21411.25, 21411.25]","[30955.3125, 31062.5, 31062.5]"
branch_1495,"PowerModels index: 1495
f_bus: bus_1134
t_bus: bus_1185
name: xf_1134_to_1185_2_2winding_transformer",bus_1185,bus_1134,0,0,100,132.0,330.0,0.0001057019172855025,0.009191516913356491,1.0e-7,0,-999999999,999999999,1495,19210.625,31287.8125,d_lin,"[19210.625, 18851.875, 18851.875]","[31287.8125, 31530.625, 31530.625]","[19210.625, 19569.375, 19569.375]","[31287.8125, 31045.0, 31045.0]"
branch_1498,"PowerModels index: 1498
f_bus: bus_1136
t_bus: bus_1059
name: xf_1136_to_1059_1_2winding_transformer",bus_1059,bus_1136,0,0,100,11.5,132.0,0.016049822794177396,0.28565351729294547,1.0e-7,0,0,0,1498,27295.625,21249.375,d_lin,"[27295.625, 27475.0, 27475.0]","[21249.375, 21223.125, 21223.125]","[27295.625, 27116.25, 27116.25]","[21249.375, 21275.625, 21275.625]"
branch_1499,"PowerModels index: 1499
f_bus: bus_1136
t_bus: bus_1060
name: xf_1136_to_1060_2_2winding_transformer",bus_1060,bus_1136,0,0,100,11.5,132.0,0.01663501109153201,0.2921279778140992,1.0e-7,0,0,0,1499,27286.875,21179.375,d_lin,"[27286.875, 27466.25, 27466.25]","[21179.375, 21083.125, 21083.125]","[27286.875, 27107.5, 27107.5]","[21179.375, 21275.625, 21275.625]"
branch_1501,"PowerModels index: 1501
f_bus: bus_1138
t_bus: bus_1186
name: xf_1138_to_1186_2_2winding_transformer",bus_1186,bus_1138,0,0,100,132.0,330.0,0.00014849053287387814,0.008974779557276043,1.0e-7,0,-999999999,999999999,1501,20330.625,29798.125,d_lin,"[20330.625, 20256.25, 20256.25]","[29798.125, 28993.125, 28993.125]","[20330.625, 20405.0, 20405.0]","[29798.125, 30603.125, 30603.125]"
branch_1509,"PowerModels index: 1509
f_bus: bus_1140
t_bus: bus_1189
name: xf_1140_to_1189_6_2winding_transformer",bus_1189,bus_1140,0,0,100,132.0,330.0,8.187992429718718e-5,0.007093298508107746,1.0e-7,0,-999999999,999999999,1509,21192.5,27713.4375,d_lin,"[21192.5, 20978.125, 20978.125]","[27713.4375, 27256.25, 27256.25]","[21192.5, 21406.875, 21406.875]","[27713.4375, 28170.625, 28170.625]"
branch_1513,"PowerModels index: 1513
f_bus: bus_1066
t_bus: bus_1190
name: xf_1144_to_1190_4_2winding_transformer",bus_1190,bus_1066,0,0,100,132.0,330.0,0.00015157311286911621,0.014442593058810405,1.0e-7,0,-999999999,999999999,1513,20437.8125,30889.6875,d_lin,"[20437.8125, 20125.0, 20125.0]","[30889.6875, 31145.625, 31145.625]","[20437.8125, 20750.625, 20750.625]","[30889.6875, 30633.75, 30633.75]"
branch_1516,"PowerModels index: 1516
f_bus: bus_1066
t_bus: bus_1191
name: xf_1144_to_1191_2_2winding_transformer",bus_1191,bus_1066,0,0,100,132.0,330.0,0.00021630436664464586,0.02103030400994454,1.0e-7,0,-999999999,999999999,1516,19963.125,30769.375,d_lin,"[19963.125, 19184.375, 19184.375]","[30769.375, 30905.0, 30905.0]","[19963.125, 20741.875, 20741.875]","[30769.375, 30633.75, 30633.75]"
branch_1519,"PowerModels index: 1519
f_bus: bus_1145
t_bus: bus_1192
name: xf_1145_to_1192_3_2winding_transformer",bus_1192,bus_1145,0,0,100,132.0,330.0,0.0005220118883220399,0.027720526941648872,1.0e-7,0,-999999999,999999999,1519,24333.75,36448.125,d_lin,"[24333.75, 24911.25, 24911.25]","[36448.125, 36684.375, 36684.375]","[24333.75, 23756.25, 23756.25]","[36448.125, 36211.875, 36211.875]"
branch_1522,"PowerModels index: 1522
f_bus: bus_1146
t_bus: bus_1193
name: xf_1146_to_1193_3_2winding_transformer",bus_1193,bus_1146,0,0,100,132.0,330.0,0.00017940064748862903,0.015418239747717808,1.0e-7,0,-999999999,999999999,1522,22682.1875,34892.8125,d_lin,"[22682.1875, 22960.0, 22960.0]","[34892.8125, 35389.375, 35389.375]","[22682.1875, 22404.375, 22404.375]","[34892.8125, 34396.25, 34396.25]"
branch_1523,"PowerModels index: 1523
f_bus: bus_1147
t_bus: bus_1195
name: xf_1147_to_1195_1_2winding_transformer",bus_1195,bus_1147,0,0,100,132.0,330.0,0.0002766188033894675,0.021073471120203312,1.0e-7,0,-999999999,999999999,1523,19696.25,32073.125,d_lin,"[19696.25, 19333.125, 19333.125]","[32073.125, 32536.875, 32536.875]","[19696.25, 20059.375, 20059.375]","[32073.125, 31609.375, 31609.375]"
branch_1525,"PowerModels index: 1525
f_bus: bus_1149
t_bus: bus_1081
name: xf_1149_to_1081_1_2winding_transformer",bus_1081,bus_1149,0,0,100,23.0,330.0,0.0003078918444790955,0.020665158841875874,1.0e-7,0,-999999999,999999999,1525,21100.625,32333.4375,d_lin,"[21100.625, 21236.25, 21236.25]","[32333.4375, 32458.125, 32458.125]","[21100.625, 20965.0, 20965.0]","[32333.4375, 32208.75, 32208.75]"
branch_1528,"PowerModels index: 1528
f_bus: bus_1149
t_bus: bus_1082
name: xf_1149_to_1082_4_2winding_transformer",bus_1082,bus_1149,0,0,100,23.0,330.0,0.00018452096019170778,0.021201451850041988,1.0e-7,0,-999999999,999999999,1528,21153.125,32302.8125,d_lin,"[21153.125, 21332.5, 21332.5]","[32302.8125, 32396.875, 32396.875]","[21153.125, 20973.75, 20973.75]","[32302.8125, 32208.75, 32208.75]"
branch_1529,"PowerModels index: 1529
f_bus: bus_1149
t_bus: bus_1196
name: xf_1149_to_1196_6_2winding_transformer",bus_1196,bus_1149,0,0,100,132.0,330.0,0.0008909741420269202,0.07607063785214155,1.0e-7,0,-999999999,999999999,1529,20641.25,32552.1875,d_lin,"[20641.25, 20352.5, 20352.5]","[32552.1875, 32895.625, 32895.625]","[20641.25, 20930.0, 20930.0]","[32552.1875, 32208.75, 32208.75]"
branch_1530,"PowerModels index: 1530
f_bus: bus_1150
t_bus: bus_1198
name: xf_1150_to_1198_1_2winding_transformer",bus_1198,bus_1150,0,0,100,132.0,330.0,9.999961811758056e-10,0.014691058004357329,1.0e-7,0,-999999999,999999999,1530,20365.625,31828.125,d_lin,"[20365.625, 20120.625, 20120.625]","[31828.125, 32130.0, 32130.0]","[20365.625, 20610.625, 20610.625]","[31828.125, 31526.25, 31526.25]"
branch_1534,"PowerModels index: 1534
f_bus: bus_1151
t_bus: bus_1199
name: xf_1151_to_1199_2_2winding_transformer",bus_1199,bus_1151,0,0,100,132.0,330.0,0.00024140426357175047,0.01989507417843281,1.0e-7,0,-999999999,999999999,1534,22340.9375,21188.125,d_lin,"[22340.9375, 21949.375, 21949.375]","[21188.125, 21319.375, 21319.375]","[22340.9375, 22732.5, 22732.5]","[21188.125, 21056.875, 21056.875]"
branch_1535,"PowerModels index: 1535
f_bus: bus_1152
t_bus: bus_1200
name: xf_1152_to_1200_3_2winding_transformer",bus_1200,bus_1152,0,0,100,132.0,330.0,0.00022738357957463424,0.022019791656576887,1.0e-7,0,0,0,1535,20444.375,28850.9375,d_lin,"[20444.375, 20129.375, 20129.375]","[28850.9375, 28984.375, 28984.375]","[20444.375, 20759.375, 20759.375]","[28850.9375, 28717.5, 28717.5]"
branch_1538,"PowerModels index: 1538
f_bus: bus_1153
t_bus: bus_1201
name: xf_1153_to_1201_2_2winding_transformer",bus_1201,bus_1153,0,0,100,132.0,330.0,0.00029771103652453566,0.02237733115625297,1.0e-7,0,0,0,1538,22284.0625,34138.125,d_lin,"[22284.0625, 22404.375, 22404.375]","[34138.125, 34238.75, 34238.75]","[22284.0625, 22163.75, 22163.75]","[34138.125, 34037.5, 34037.5]"
branch_1540,"PowerModels index: 1540
f_bus: bus_1154
t_bus: bus_1204
name: xf_1154_to_1204_2_2winding_transformer",bus_1204,bus_1154,0,0,100,132.0,330.0,0.00023082464345592466,0.023094910471072285,1.0e-7,0,-999999999,999999999,1540,26107.8125,22990.625,d_lin,"[26107.8125, 26753.125, 26753.125]","[22990.625, 22824.375, 22824.375]","[26107.8125, 25462.5, 25462.5]","[22990.625, 23156.875, 23156.875]"
branch_1542,"PowerModels index: 1542
f_bus: bus_1155
t_bus: bus_1205
name: xf_1155_to_1205_2_2winding_transformer",bus_1205,bus_1155,0,0,100,132.0,330.0,0.00022601595461167948,0.02175198541046123,1.0e-7,0,-999999999,999999999,1542,18917.5,28371.875,d_lin,"[18917.5, 18427.5, 18427.5]","[28371.875, 27960.625, 27960.625]","[18917.5, 19407.5, 19407.5]","[28371.875, 28783.125, 28783.125]"
branch_1543,"PowerModels index: 1543
f_bus: bus_1156
t_bus: bus_1157
name: xf_1156_to_1157_1_2winding_transformer",bus_1157,bus_1156,0,0,100,330.0,500.0,8.643191299617684e-5,0.011120253418019813,1.0e-7,0,-999999999,999999999,1543,20420.3125,29804.6875,d_lin,"[20420.3125, 20059.375, 20059.375]","[29804.6875, 29491.875, 29491.875]","[20420.3125, 20781.25, 20781.25]","[29804.6875, 30117.5, 30117.5]"
branch_1545,"PowerModels index: 1545
f_bus: bus_1158
t_bus: bus_1206
name: xf_1158_to_1206_3_2winding_transformer",bus_1206,bus_1158,0,0,100,132.0,330.0,0.00020447230510695365,0.0034977721336728047,1.0e-7,0,-999999999,999999999,1545,22152.8125,23782.5,d_lin,"[22152.8125, 21551.25, 21551.25]","[23782.5, 23410.625, 23410.625]","[22152.8125, 22754.375, 22754.375]","[23782.5, 24154.375, 24154.375]"
branch_1547,"PowerModels index: 1547
f_bus: bus_1159
t_bus: bus_1527
name: xf_1159_to_1527_2_2winding_transformer",bus_1527,bus_1159,0,0,100,66.0,132.0,0.0023387118929427053,0.10366982006632644,1.0e-7,0,0,0,1547,25875.9375,39016.25,d_lin,"[25875.9375, 25991.875, 25991.875]","[39016.25, 39173.75, 39173.75]","[25875.9375, 25760.0, 25760.0]","[39016.25, 38858.75, 38858.75]"
branch_1549,"PowerModels index: 1549
f_bus: bus_1164
t_bus: bus_1535
name: xf_1164_to_1535_3_2winding_transformer",bus_1535,bus_1164,0,0,100,66.0,132.0,0.0011485387391159724,0.051800356561858156,1.0e-7,0,0,0,1549,26492.8125,39440.625,d_lin,"[26492.8125, 26626.25, 26626.25]","[39440.625, 39633.125, 39633.125]","[26492.8125, 26359.375, 26359.375]","[39440.625, 39248.125, 39248.125]"
branch_1551,"PowerModels index: 1551
f_bus: bus_1255
t_bus: bus_1103
name: xf_1165_to_1103_3_2winding_transformer",bus_1255,bus_1103,0,0,100,132.0,330.0,3.3119991592139895e-10,0.009853113847265194,1.0e-7,1,0,0,1551,25285.3125,23482.8125,d_lin,"[25285.3125, 26429.375, 26429.375]","[23482.8125, 23471.875, 23471.875]","[25285.3125, 24141.25, 24141.25]","[23482.8125, 23493.75, 23493.75]"
branch_1552,"PowerModels index: 1552
f_bus: bus_1179
t_bus: bus_1549
name: xf_1179_to_1549_5_2winding_transformer",bus_1549,bus_1179,0,0,100,66.0,132.0,9.99999996565748e-10,0.11311257499260115,1.0e-7,0,0,0,1552,19396.5625,29043.4375,d_lin,"[19396.5625, 19258.75, 19258.75]","[29043.4375, 29128.75, 29128.75]","[19396.5625, 19534.375, 19534.375]","[29043.4375, 28958.125, 28958.125]"
branch_1553,"PowerModels index: 1553
f_bus: bus_1179
t_bus: bus_1550
name: xf_1179_to_1550_4_2winding_transformer",bus_1550,bus_1179,0,0,100,66.0,132.0,9.99999996565748e-10,0.10963148321578413,1.0e-7,0,0,0,1553,19370.3125,28986.5625,d_lin,"[19370.3125, 19215.0, 19215.0]","[28986.5625, 29015.0, 29015.0]","[19370.3125, 19525.625, 19525.625]","[28986.5625, 28958.125, 28958.125]"
branch_1554,"PowerModels index: 1554
f_bus: bus_1181
t_bus: bus_1053
name: xf_1181_to_1053_2_2winding_transformer",bus_1053,bus_1181,0,0,100,0.55,33.0,0.06787403266471057,0.4843129387022395,1.0e-7,0,0,0,1554,22343.125,25335.625,d_lin,"[22343.125, 22417.5, 22417.5]","[25335.625, 25165.0, 25165.0]","[22343.125, 22268.75, 22268.75]","[25335.625, 25506.25, 25506.25]"
branch_1556,"PowerModels index: 1556
f_bus: bus_1200
t_bus: bus_1515
name: xf_1200_to_1515_2_2winding_transformer",bus_1515,bus_1200,0,0,100,11.0,132.0,9.999999892897904e-10,0.2923992457716182,1.0e-7,0,0,0,1556,20227.8125,28995.3125,d_lin,"[20227.8125, 20343.75, 20343.75]","[28995.3125, 29006.25, 29006.25]","[20227.8125, 20111.875, 20111.875]","[28995.3125, 28984.375, 28984.375]"
branch_1558,"PowerModels index: 1558
f_bus: bus_1200
t_bus: bus_1560
name: xf_1200_to_1560_5_2winding_transformer",bus_1560,bus_1200,0,0,100,66.0,132.0,0.001805970455074298,0.10081963107873136,1.0e-7,0,0,0,1558,19980.625,29060.9375,d_lin,"[19980.625, 19875.625, 19875.625]","[29060.9375, 29137.5, 29137.5]","[19980.625, 20085.625, 20085.625]","[29060.9375, 28984.375, 28984.375]"
branch_1560,"PowerModels index: 1560
f_bus: bus_1206
t_bus: bus_1517
name: xf_1206_to_1517_2_2winding_transformer",bus_1517,bus_1206,0,0,100,66.0,132.0,0.01753957456289031,0.3284279550896423,1.0e-7,0,0,0,1560,21675.9375,23294.6875,d_lin,"[21675.9375, 21704.375, 21704.375]","[23294.6875, 23178.75, 23178.75]","[21675.9375, 21647.5, 21647.5]","[23294.6875, 23410.625, 23410.625]"
branch_1562,"PowerModels index: 1562
f_bus: bus_1208
t_bus: bus_1209
name: xf_1208_to_1209_2_2winding_transformer",bus_1209,bus_1208,0,0,100,66.0,132.0,0.0029026851499407576,0.09820999472548016,1.0e-7,0,0,0,1562,28463.75,22330.0,d_lin,"[28463.75, 28630.0, 28630.0]","[22330.0, 22316.875, 22316.875]","[28463.75, 28297.5, 28297.5]","[22330.0, 22343.125, 22343.125]"
branch_1563,"PowerModels index: 1563
f_bus: bus_1211
t_bus: bus_1561
name: xf_1211_to_1561_1_2winding_transformer",bus_1561,bus_1211,0,0,100,22.0,220.0,9.999999892897904e-10,0.4161321274002475,1.0e-7,0,0,0,1563,20827.1875,17633.4375,d_lin,"[20827.1875, 20794.375, 20794.375]","[17633.4375, 17478.125, 17478.125]","[20827.1875, 20860.0, 20860.0]","[17633.4375, 17788.75, 17788.75]"
branch_1565,"PowerModels index: 1565
f_bus: bus_1212
t_bus: bus_1499
name: xf_1212_to_1499_2_2winding_transformer",bus_1499,bus_1212,0,0,100,11.0,132.0,0.00895117670910228,0.34089475070107855,1.0e-7,0,0,0,1565,20800.9375,26339.6875,d_lin,"[20800.9375, 20698.125, 20698.125]","[26339.6875, 26158.125, 26158.125]","[20800.9375, 20903.75, 20903.75]","[26339.6875, 26521.25, 26521.25]"
branch_1566,"PowerModels index: 1566
f_bus: bus_1217
t_bus: bus_1007
name: xf_1217_to_1606_1_2winding_transformer",bus_1007,bus_1217,0,0,100,22.0,220.0,5.000000019208528e-10,0.08042252302470254,1.0e-7,0,0,0,1566,19302.5,16156.875,d_lin,"[19302.5, 18917.5, 18917.5]","[16156.875, 15955.625, 15955.625]","[19302.5, 19687.5, 19687.5]","[16156.875, 16358.125, 16358.125]"
branch_1568,"PowerModels index: 1568
f_bus: bus_1218
t_bus: bus_1651
name: xf_1218_to_1651_1_2winding_transformer",bus_1651,bus_1218,0,0,100,66.0,110.0,0.002226852472377085,0.0551247619288634,1.0e-7,0,-999999999,999999999,1568,12733.4375,38386.25,d_lin,"[12733.4375, 12845.0, 12845.0]","[38386.25, 38106.25, 38106.25]","[12733.4375, 12621.875, 12621.875]","[38386.25, 38666.25, 38666.25]"
branch_1572,"PowerModels index: 1572
f_bus: bus_1225
t_bus: bus_1021
name: xf_1225_to_1021_2_2winding_transformer",bus_1021,bus_1225,0,0,100,33.0,132.0,0.0010765569146983785,0.029644689686771288,1.0e-7,0,0,0,1572,29640.625,21907.8125,d_lin,"[29640.625, 29815.625, 29815.625]","[21907.8125, 21857.5, 21857.5]","[29640.625, 29465.625, 29465.625]","[21907.8125, 21958.125, 21958.125]"
branch_1573,"PowerModels index: 1573
f_bus: bus_1262
t_bus: bus_1567
name: xf_1262_to_1567_1_2winding_transformer",bus_1567,bus_1262,0,0,100,33.0,132.0,0.0019522943111487505,0.0873423390903915,1.0e-7,0,0,0,1573,22262.1875,35391.5625,d_lin,"[22262.1875, 22391.25, 22391.25]","[35391.5625, 35542.5, 35542.5]","[22262.1875, 22133.125, 22133.125]","[35391.5625, 35240.625, 35240.625]"
branch_1576,"PowerModels index: 1576
f_bus: bus_1263
t_bus: bus_1568
name: xf_1263_to_1568_2_2winding_transformer",bus_1568,bus_1263,0,0,100,66.0,132.0,4.99999998282874e-10,0.05408160511319513,1.0e-7,0,0,0,1576,18003.125,28374.0625,d_lin,"[18003.125, 17823.75, 17823.75]","[28374.0625, 28406.875, 28406.875]","[18003.125, 18182.5, 18182.5]","[28374.0625, 28341.25, 28341.25]"
branch_1577,"PowerModels index: 1577
f_bus: bus_1267
t_bus: bus_1031
name: xf_1267_to_1031_1_2winding_transformer",bus_1031,bus_1267,0,0,100,11.0,132.0,1.0000000038417056e-9,0.14891643954090913,1.0e-7,0,0,0,1577,22417.5,21763.4375,d_lin,"[22417.5, 22509.375, 22509.375]","[21763.4375, 21651.875, 21651.875]","[22417.5, 22325.625, 22325.625]","[21763.4375, 21875.0, 21875.0]"
