"Component ","Description ","Nominal voltage ","Load Flow Voltage","Load Flow Angle","Load Flow Active Power","Load Flow Reactive Power"
bus_1350,0.0,132000,138653.6227587527000,-18.50676487768983,-24175247.7316572,-11133871.04953448
bus_1351,0.0,132000,132475.9846662405000,-4.935344700188248,0,0
bus_1352,0.0,132000,138737.3942506645000,-18.4527968056237,-415894.4796584551,-339636.3488310948
bus_1354,0.0,132000,135599.2369838091000,-15.82540325054692,0,0
bus_1355,0.0,132000,135595.0830479803000,-15.82910008116353,-47724204.60587499,-10319712.19692961
bus_1356,0.0,132000,139936.5834803697000,-8.494247873810989,-7245990.201796168,89337.50127698301
bus_1357,0.0,66000,66933.34136272955000,10.82082760163383,-21329645.5351594,-2464402.26896368
bus_1358,0.0,132000,135012.3583613457000,9.768197174332411,-13103709.7620226,-8375186.49364309
bus_1359,0.0,132000,135970.8367766291000,-8.386884592178696,0,0
bus_1360,0.0,132000,135150.4692357284000,8.415787875674646,-2671854.28400431,-3506904.16300166
bus_1361,0.0,132000,135043.9872008038000,8.176538844779712,-39397536.5663465,85221.94808293131
bus_1362,0.0,132000,135594.5462758963000,7.832925241462175,0,0
bus_1363,0.0,132000,132477.1377679689000,-4.934302862581538,0,0
bus_1364,0.0,132000,138888.6093078965000,-11.20051851831504,-23327797.59863843,-7273404.1226163
bus_1365,0.0,132000,137318.3149611191000,11.07610353612419,0,0
bus_1366,0.0,132000,134976.9449501068000,-15.06749724535357,0,0
bus_1367,0.0,132000,134978.2199708961000,-15.0682520745991,0,0
bus_1368,0.0,132000,138727.3596843524000,-18.45582226875711,0,0
bus_1369,0.0,33000,33218.74521570736000,-19.44184024916023,-183638240.4128135,-40989101.49670978
bus_1370,0.0,132000,135663.7683199264000,-15.70070394582056,0,0
bus_1371,0.0,132000,136070.6808889772000,-15.70679013349008,-39134712.2485376,-16943958.4413141
bus_1372,0.0,132000,138802.4606241096000,-18.48708741612752,-28384473.6542576,-8369943.472418939
bus_1373,0.0,132000,138816.1384280354000,-18.47096612781809,-17818989.70302846,-9360899.180796691
bus_1374,0.0,132000,137793.4153237995000,-18.83946414680987,0,0
bus_1375,0.0,132000,135066.018779091000,-7.781594710529619,0,0
bus_1376,0.0,132000,138506.6153045267000,13.78265734405672,-104516.655383632,1724274.69984814
bus_1377,0.0,132000,135385.7792678208000,-8.99196532901019,0,0
bus_1378,0.0,132000,135317.3709789456000,-9.067183837358092,-12035795.9372923,-420130.643534381
bus_1379,0.0,132000,137481.654321353000,-16.32798683585538,-57792483.0085622,-13321568.21150607
bus_1380,0.0,132000,138336.3701879753000,-9.650099340311183,-19212638.82827945,-4425125.601789119
bus_1381,0.0,132000,135384.6307932359000,-8.991783737866561,0,0
bus_1382,0.0,132000,138540.6993477058000,-18.54226025547346,-30722141.7165764,-19534906.7160612
bus_1383,0.0,33000,33361.71492973374000,7.428174843879379,0,0
bus_1384,0.0,132000,138019.0198798993000,3.082976554405025,0,0
bus_1385,0.0,132000,136772.409192315000,10.31389333747962,0,0
bus_1386,0.0,132000,136772.4229282583000,10.31388394563593,0,0
bus_1387,0.0,132000,138821.5932349224000,-18.49773300369048,-8925309.504309018,-6697655.843216932
bus_1388,0.0,132000,138791.1177463972000,-18.50155527216518,-16786298.24813605,-14911492.20003895
bus_1389,0.0,132000,138888.882593913000,-18.37317919810502,0,0
bus_1390,0.0,132000,138822.4084570597000,-18.3850281627234,0,0
bus_1391,0.0,132000,138044.6288054392000,-18.98769151872353,-306330305.398143,-87866216.96319723
bus_1392,0.0,132000,137227.3156938547000,3.610925692708377,0,0
bus_1393,0.0,132000,138082.396732912000,-19.09353705425325,0,0
bus_1394,0.0,132000,138491.7810092896000,-9.44665986899019,-18503651.47182637,-4521181.97428509
bus_1395,0.0,132000,135710.7737145595000,18.31934141796879,-10772707.5642647,-2453868.59814911
bus_1396,0.0,132000,137423.3827942432000,3.132102710802497,-53882127.5448623,-13082991.00709916
bus_1397,0.0,132000,138855.1208803705000,-11.17472374175513,-148923215.7247602,3763494.02101897
bus_1398,0.0,132000,134926.5039803575000,-15.11323634072911,-13021316.2030997,-4897816.49314128
bus_1399,0.0,132000,134935.9606072467000,-15.15465099265054,-25403844.0082418,-9736083.111376869
bus_1400,0.0,132000,136054.1603549148000,-7.717005779135749,-4318096.04750867,-515407.512725238
bus_1401,0.0,132000,137000.2829049894000,-14.69788558236756,0,0
bus_1402,0.0,132000,137090.232873072000,7.14420234623509,0,0
bus_1403,0.0,132000,136859.4354970473000,-14.43514342435828,-234253.788612597,3268200.3359179
bus_1404,0.0,132000,134090.7752348966000,-12.75979870198953,0,0
bus_1405,0.0,132000,134090.3031391138000,-12.75983016011087,0,0
bus_1406,0.0,132000,137225.4692423701000,-16.60703932354687,-156366293.9499472,-37879758.1592831
bus_1407,0.0,132000,139206.3542913691000,-7.246874854305296,0,0
bus_1408,0.0,132000,137695.4596544975000,10.56587697070196,0,0
bus_1409,0.0,132000,134499.9784957187000,-13.25084092104278,0,0
bus_1410,0.0,132000,134499.5558937742000,-13.24838843260739,0,0
bus_1411,0.0,132000,134946.2076514516000,-15.02850497849426,0,0
bus_1412,0.0,132000,135191.9301887148000,-13.26926521580167,0,0
bus_1413,0.0,132000,135035.6759705346000,-15.08319360533983,0,0
bus_1414,0.0,132000,135302.8165066185000,14.08237200743388,0,0
bus_1415,0.0,132000,136765.5454362659000,-14.50487074984185,-7503794.18049813,-1241925.96953921
bus_1416,0.0,132000,137861.7769268462000,3.419230623416775,-30338611.32697958,-9557866.798007861
bus_1417,0.0,132000,138736.8938325298000,4.002964252094965,0,0
bus_1418,0.0,132000,133564.3716608876000,-9.75562019956776,0,0
bus_1419,0.0,132000,137982.9260363402000,4.367140709753039,0,0
bus_1420,0.0,132000,134976.3338435897000,-15.06747468309583,0,0
bus_1421,0.0,132000,134977.6936381813000,-15.06822115076783,0,0
bus_1422,0.0,132000,134979.4278987524000,-15.07392892596018,-35797474.137336,-7421020.70423737
bus_1423,0.0,132000,135955.0722055864000,4.103847323722868,0,0
bus_1424,0.0,132000,138769.6525647823000,-9.390981612830334,-10116270.39214382,-2734115.428326468
bus_1425,0.0,132000,136727.8028280441000,-14.20203665341777,-139756027.0226458,-20449504.74832593
bus_1426,0.0,132000,135584.8904064866000,-15.83824822797189,0,0
bus_1427,0.0,132000,135584.9040404198000,-15.83779709316895,0,0
bus_1428,0.0,132000,135964.5313894075000,-8.77262922852057,0,0
bus_1429,0.0,132000,135972.3997630086000,-8.765945265697139,-108548057.7047295,2218421.861264757
bus_1430,0.0,132000,136530.4990847646000,-12.77334351241345,-20921142.56412834,-2399831.67830669
bus_1431,0.0,132000,136961.0069302698000,-11.13882558950673,0,0
bus_1432,0.0,132000,136617.1204319928000,-8.466269834440247,0,0
bus_1433,0.0,132000,133056.8008610518000,-7.024139192200767,-28055727.1690518,-7367766.58491604
bus_1434,0.0,66000,66049.60896759368000,-8.467735593743534,0,0
bus_1435,0.0,132000,131406.657435132000,-10.39160239720963,-32302320.3981607,-4517450.671964551
bus_1436,0.0,33000,32830.01768795338000,-7.267246440178194,48512275.3378341,0
bus_1437,0.0,132000,131041.3002010284000,-10.02163501512979,-36362009.87743511,3395450.45061889
bus_1438,0.0,132000,136089.5204791332000,-17.39419905407153,-80321851.4347012,-3719892.39415777
bus_1439,0.0,132000,136524.8383743707000,-17.59089743588214,0,0
bus_1440,0.0,132000,137046.0904042089000,-15.95677222120772,0,0
bus_1441,0.0,132000,139249.5704260235000,-18.00289378547944,0,0
bus_1442,0.0,132000,136565.2858796941000,-17.61725304169787,0,0
bus_1443,0.0,132000,134082.8109209012000,-12.75860760897393,-171909423.1970538,-51585777.49696415
bus_1444,0.0,132000,132653.9881212105000,-2.806764532363216,0,0
bus_1445,0.0,132000,136557.2647253011000,-17.83513735014143,-35530706.723075,6557359.06660613
bus_1446,0.0,132000,136531.2481611873000,-17.59152041603848,0,0
bus_1447,0.0,132000,138433.1866355815000,5.788569852494066,0,0
bus_1449,0.0,132000,133876.7351419435000,7.347100789078674,0,0
bus_1450,0.0,132000,135082.0769513954000,8.170663441308735,0,0
bus_1451,0.0,132000,137762.111725996000,-16.12153795916188,-15413062.6028405,317326.71870878
bus_1452,0.0,132000,136484.5924142772000,-17.62572609272961,-24106215.4822472,-5056033.199357049
bus_1453,0.0,132000,138451.4398481171000,-9.901299637179381,-9809992.313347758,-466891.535938019
bus_1454,0.0,132000,133835.3865514542000,0.7681217718832357,0,0
bus_1455,0.0,132000,136227.3667673301000,-16.99912743224469,-23954508.03915,-11767507.51632973
bus_1456,0.0,132000,133708.5352074118000,0.7808170436093478,-124392388.1613149,-53982575.0993497
bus_1457,0.0,132000,136105.0364171443000,-15.97633958670646,-8480286.29736789,-1620859.00979629
bus_1458,0.0,132000,135188.6839515504000,-14.43992501873152,0,0
bus_1459,0.0,132000,133947.5301839354000,-5.639740754371652,-247187973.2163769,-51754791.62743571
bus_1460,0.0,132000,138818.1434380313000,-18.48077593997575,0,0
bus_1461,0.0,132000,138823.68426145000,-18.47856840265137,0,0
bus_1462,0.0,132000,137711.7269032431000,10.63939318777931,0,0
bus_1463,0.0,132000,137486.7937255453000,-8.371819440360301,-19067126.09518106,-5318302.226226966
bus_1464,0.0,132000,138256.2935978017000,-9.339769092199194,-32460890.4456127,-432687.331186747
bus_1465,0.0,132000,137823.9666504305000,-18.82033043772851,0,0
bus_1466,0.0,132000,137824.3381435654000,-18.81826143805481,0,0
bus_1467,0.0,132000,136742.9171780442000,-14.32278261772342,-5036428.58668417,-420591.8960349169
bus_1468,0.0,132000,135025.8310074611000,-16.09850381738065,0,0
bus_1469,0.0,132000,137171.0556142298000,-16.77085903318238,0,0
bus_1470,0.0,132000,136682.084379029000,-16.64010057576428,0,0
bus_1471,0.0,132000,137086.0412908743000,-16.28639363491649,0,0
bus_1472,0.0,132000,134749.8450597544000,-4.427378014371953,0,0
bus_1473,0.0,132000,133182.5235935966000,-9.02306932085172,0,0
bus_1474,0.0,132000,135396.8812858062000,10.06688515650831,-1305299.085441975,-985602.455825452
bus_1475,0.0,132000,134934.6944460392000,8.476192107112629,-11940483.78192843,-2395777.03865114
bus_1476,0.0,132000,134383.1998936996000,8.065400985999425,-39957046.503108,-11853062.95167958
bus_1477,0.0,132000,139838.1891521034000,-8.54616893829809,-90334531.6032439,-30220930.22731833
bus_1478,0.0,132000,138087.2116800601000,-19.08932297484541,0,0
bus_1479,0.0,132000,138146.9967209534000,22.74569212361742,-62849583.07602702,1042734.84141156
bus_1480,0.0,132000,141525.229447477000,29.00466817211404,0,0
bus_1481,0.0,132000,138520.6671462582000,23.14880640379408,0,0
bus_1482,0.0,66000,67925.49309517871000,22.19175957394336,-36304166.01743713,-14165393.191207
bus_1483,0.0,132000,134591.9299771292000,-12.14985495255223,0,0
bus_1484,0.0,132000,138814.8856486117000,-9.379422415383715,-9409973.125418979,3479286.77070458
bus_1485,0.0,132000,138411.1222493074000,-5.246677591660169,0,0
bus_1486,0.0,132000,138749.1086383835000,-18.50823936564544,-17325075.15205233,-2724130.296731599
bus_1487,0.0,132000,138144.4699219947000,-5.766479658327428,0,0
bus_1488,0.0,132000,135768.9956842644000,-17.65652100476579,-44243509.0154991,-24874295.0293424
bus_1489,0.0,132000,135473.1554025159000,-13.87476658364025,0,0
bus_1490,0.0,132000,136204.9381270601000,-17.01652838545719,-33476204.8621284,-11609098.70455931
bus_1491,0.0,132000,136785.2671335102000,-14.63021635726995,-340746511.996503,-23127800.48821152
bus_1492,0.0,132000,134356.4685871874000,8.10188571512035,-76272168.23916051,-28637450.22203419
bus_1493,0.0,132000,136281.9943344649000,-15.74223625159891,0,0
bus_1494,0.0,132000,136251.4600911853000,-15.77749959678403,0,0
bus_1495,0.0,132000,136679.6130067639000,-15.79583761720422,0,0
bus_1496,0.0,132000,136752.0327808876000,-9.909998158581045,0,0
bus_1497,0.0,132000,140581.0592161277000,20.2372633709533,0,0
bus_1498,0.0,66000,66831.82219606765000,10.76957711131875,-14443465.7386552,-3793464.01580512
bus_1499,0.0,11000,11415.97331110018000,-25.50903545193301,-35636123.1990842,331702.422385104
bus_1501,0.0,66000,67763.4999591365000,-10.04887797553116,-37376925.12202407,-3786702.906623399
bus_1502,0.0,66000,67911.88293074291000,-13.87587901793972,-32908587.4354015,-7714368.49643532
bus_1503,0.0,66000,68713.09017322376000,11.08851785268057,0,0
bus_1504,0.0,66000,68102.04932874234000,3.456715512140338,-13651130.22722378,4989302.688580609
bus_1505,0.0,11000,11348.06893830596000,3.52800553229522,0,0
bus_1506,0.0,11000,11343.87635924706000,3.581537797173044,0,0
bus_1507,0.0,66000,67618.71240362512000,14.99508730620361,-41064628.8599506,-4400607.43623958
bus_1508,0.0,66000,66158.09162907415000,-6.518084795103473,-27815235.6084591,1784849.756256212
bus_1509,0.0,66000,67162.47082490804000,-15.80666851246639,-96003045.89448039,-20010901.88098545
bus_1510,0.0,66000,66211.28815689195000,3.946634830767139,-23338663.735989,-6347007.87033336
bus_1511,0.0,330000,346219.7992015654000,-13.75637149652681,0,0
bus_1512,0.0,66000,68365.65740699773000,9.683835757968618,-9497791.563178639,-399902.283367887
bus_1513,0.0,66000,69774.23520719391000,-7.510133486124051,-19847578.75107569,-2848129.39842175
bus_1515,0.0,11000,11781.40512478068000,-4.449806545715477,-466703.5148878581,16111.5990020335
bus_1516,0.0,11000,11780.96696532362000,-4.381686630838724,0,0
bus_1517,0.0,66000,68803.32700128041000,11.0576118297646,-99229.9831984565,800436.771411402
bus_1518,0.0,11000,10823.53320458604000,-27.81877086447464,-67772056.40882529,-18270915.36921027
bus_1519,0.0,11000,11623.63459948401000,-8.975895841387652,-9102645.609357394,-3427544.32231151
bus_1520,0.0,11000,11625.35671145304000,-8.977575858894932,0,0
bus_1521,0.0,11000,11625.12585767376000,-8.977279952476954,0,0
bus_1522,0.0,33000,35509.63246006134000,-12.58361880055687,-3796774.2685196,-2631185.92091161
bus_1523,0.0,33000,33768.05806496238000,-3.916635651416714,0,0
bus_1524,0.0,33000,35510.73027552129000,-12.58470553393038,-3850658.53295568,-2526284.05379481
bus_1525,0.0,33000,32384.30692073122000,-8.622307033475041,0,0
bus_1526,0.0,33000,34455.04188224316000,-7.99478665007937,0,0
bus_1527,0.0,66000,68917.38783883081000,11.64723971182789,-22563977.7740427,-1892387.55355095
bus_1528,0.0,132000,138676.3433072508000,-18.50183453301836,-23333035.3536967,-9008915.67383017
bus_1529,0.0,132000,138641.0378114322000,-18.53490255791147,-50684004.3149452,-18048215.2118993
bus_1530,0.0,132000,138145.2707656095000,-19.17381604488395,-9355660.670996601,1787420.63583145
bus_1531,0.0,33000,36307.40489016048000,5.311216981104636,-3550261.03377757,-2827529.65730075
bus_1532,0.0,33000,34219.22495929921000,6.65536285875706,0,0
bus_1533,0.0,33000,34290.48332358275000,6.701446959032117,0,0
bus_1534,0.0,11000,11091.60973386181000,-25.84871266009927,-53850628.5163131,-12040493.20483581
bus_1535,0.0,66000,68380.73865558881000,6.207058384217887,-45542306.7038432,6839752.753830511
bus_1536,0.0,33000,35273.64829551657000,20.82992726308251,0,0
bus_1537,0.0,33000,35274.43247540609000,20.829845949904,0,0
bus_1538,0.0,66000,63830.82550798311000,-13.07296560783813,-135974627.707605,-40919391.1307828
bus_1539,0.0,11000,11299.26203539651000,-9.920771162257552,0,0
bus_1540,0.0,11000,11304.76471599164000,-9.789413469626034,0,0
bus_1541,0.0,132000,138857.4852343527000,-18.43917719483563,0,0
bus_1542,0.0,11000,11323.99218472334000,-13.8084177539412,0,0
bus_1543,0.0,11000,11324.8388102705000,-13.78575186795281,0,0
bus_1544,0.0,33000,36490.88882915468000,5.553380158826604,-3369677.13440792,-2478584.67733115
bus_1545,0.0,33000,36335.10615422674000,5.345749583663762,0,0
bus_1546,0.0,33000,34936.81160608257000,6.333300075717504,-3267988.70377522,-2666592.93284044
bus_1547,0.0,11000,11013.10822656909000,-15.43988606516685,-32208360.3870078,-8097712.454131061
bus_1548,0.0,66000,66185.83487632168000,-14.73794403560542,-153599288.1273594,-5487337.296940131
bus_1549,0.0,66000,69296.075070179000,-4.923378661416018,-15192086.9245427,-6423160.151273011
bus_1550,0.0,66000,69299.0140656712000,-4.919596750602012,-15608310.8045605,-6585791.14412889
bus_1551,0.0,33000,34843.88831786911000,-6.426807055909417,0,0
bus_1552,0.0,33000,34843.88831786914000,-6.426807055909367,0,0
bus_1553,0.0,11000,11164.19795599528000,-23.91597332016291,-53257825.3711913,-15640309.6779414
bus_1554,0.0,66000,66862.3891618055000,9.465810642716674,-1340217.84564555,-1181002.03901622
bus_1555,0.0,11000,11261.29028045534000,-21.78839755752464,-25721267.7929139,-10439146.023329
bus_1556,0.0,11000,11192.46833451394000,-26.06481998721643,-37549789.46485959,-4991460.0100955
bus_1557,0.0,11000,11242.03332846382000,-15.46374969587845,-30111314.8739953,-5825820.67433736
bus_1558,0.0,11000,10862.09778637324000,-22.7699852026382,-41997228.3066653,-6292710.74295603
bus_1559,0.0,66000,65192.3250662655000,-5.905387490347916,-7170463.13801035,-1205650.92250966
bus_1560,0.0,66000,68501.93737747399000,-5.851266270110924,-27932951.9488122,-11411392.21383081
bus_1561,0.0,22000,21992.65486489118000,20.41000841858588,-2933676.40063595,-29366.4407897741
bus_1562,0.0,132000,138132.0065256267000,-8.852415363780937,0,0
bus_1563,0.0,33000,34459.43565880478000,-9.761954056487546,-6990865.571744741,-685938.2097322956
bus_1564,0.0,33000,33732.92893041713000,9.710835676708164,0,0
bus_1565,0.0,33000,35548.62550950477000,9.355439214578309,0,0
bus_1567,0.0,33000,34022.51275919608000,-12.76506580984674,-83459286.48694,-35684810.9782537
bus_1568,0.0,66000,70057.67825991522000,-10.27607847331658,-74139306.0408265,-577643.7594580469
bus_1569,0.0,330000,348988.7963207624000,-14.97992585115063,0,0
bus_1570,0.0,33000,34320.46784074922000,-8.469905402965368,0,0
bus_1571,0.0,33000,34319.82700475526000,-8.469140965826021,0,0
bus_1572,0.0,66000,69354.75076780232000,6.277706787141387,-2948609.28124757,572537.157348078
bus_1573,0.0,11000,11518.14595963897000,5.500133343113689,-9758958.825051781,-1539296.871554107
bus_1574,0.0,33000,35474.39799617985000,-17.00388021213094,-45553796.8621744,-12071806.22033943
bus_1575,0.0,33000,34108.87715384735000,-19.57255995768467,-126750953.4700803,-1534280.079327383
bus_1576,0.0,33000,34297.38183143782000,-20.10065346110864,-38096867.23904419,618437.246588059
bus_1577,0.0,33000,34070.59385901182000,-23.60290115742714,-91772250.13816761,6611249.17732179
